device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=spurious_feature
round   1 | acc=0.4487 | bsr=nan | agg=1.13s | det_auroc=0.609 | tpr@5=0.00
round  20 | acc=0.8413 | bsr=nan | agg=1.11s | det_auroc=0.719 | tpr@5=0.25
round  21 | acc=0.8463 | bsr=nan | agg=1.12s | det_auroc=0.766 | tpr@5=0.25
round  22 | acc=0.8431 | bsr=nan | agg=1.11s | det_auroc=0.719 | tpr@5=0.50
round  23 | acc=0.8504 | bsr=nan | agg=1.14s | det_auroc=0.750 | tpr@5=0.25
round  24 | acc=0.8507 | bsr=nan | agg=1.12s | det_auroc=0.688 | tpr@5=0.25
round  25 | acc=0.8524 | bsr=nan | agg=1.11s | det_auroc=0.719 | tpr@5=0.25
round  26 | acc=0.8551 | bsr=nan | agg=1.11s | det_auroc=0.797 | tpr@5=0.00
round  27 | acc=0.8539 | bsr=nan | agg=1.12s | det_auroc=0.734 | tpr@5=0.00
round  28 | acc=0.8586 | bsr=nan | agg=1.13s | det_auroc=0.859 | tpr@5=0.25
round  29 | acc=0.8591 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.25
round  30 | acc=0.8605 | bsr=nan | agg=1.12s | det_auroc=0.859 | tpr@5=0.50
round  31 | acc=0.8527 | bsr=nan | agg=1.10s | det_auroc=0.703 | tpr@5=0.00
round  32 | acc=0.8620 | bsr=nan | agg=1.10s | det_auroc=0.750 | tpr@5=0.50
round  33 | acc=0.8627 | bsr=nan | agg=1.11s | det_auroc=0.781 | tpr@5=0.50
round  34 | acc=0.8596 | bsr=nan | agg=1.11s | det_auroc=0.766 | tpr@5=0.00
round  35 | acc=0.8632 | bsr=nan | agg=1.13s | det_auroc=0.781 | tpr@5=0.00
round  36 | acc=0.8642 | bsr=nan | agg=1.11s | det_auroc=0.734 | tpr@5=0.50
round  37 | acc=0.8658 | bsr=nan | agg=1.11s | det_auroc=0.766 | tpr@5=0.00
round  38 | acc=0.8671 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.25
round  39 | acc=0.8688 | bsr=nan | agg=1.10s | det_auroc=0.828 | tpr@5=0.25
round  40 | acc=0.8713 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.50
round  41 | acc=0.8680 | bsr=nan | agg=1.11s | det_auroc=0.750 | tpr@5=0.50
round  42 | acc=0.8708 | bsr=nan | agg=1.11s | det_auroc=0.891 | tpr@5=0.50
round  43 | acc=0.8728 | bsr=nan | agg=1.11s | det_auroc=0.750 | tpr@5=0.25
round  44 | acc=0.8742 | bsr=nan | agg=1.11s | det_auroc=0.781 | tpr@5=0.00
round  45 | acc=0.8742 | bsr=nan | agg=1.10s | det_auroc=0.781 | tpr@5=0.50
round  46 | acc=0.8752 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.50
round  47 | acc=0.8755 | bsr=nan | agg=1.13s | det_auroc=0.766 | tpr@5=0.25
round  48 | acc=0.8761 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.25
round  49 | acc=0.8749 | bsr=nan | agg=1.11s | det_auroc=0.828 | tpr@5=0.50
round  50 | acc=0.8772 | bsr=nan | agg=1.10s | det_auroc=0.781 | tpr@5=0.25
round  51 | acc=0.8763 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.25
round  52 | acc=0.8790 | bsr=nan | agg=1.11s | det_auroc=0.781 | tpr@5=0.50
round  53 | acc=0.8804 | bsr=nan | agg=1.10s | det_auroc=0.844 | tpr@5=0.50
round  54 | acc=0.8807 | bsr=nan | agg=1.11s | det_auroc=0.891 | tpr@5=0.25
round  55 | acc=0.8810 | bsr=nan | agg=1.11s | det_auroc=0.828 | tpr@5=0.50
round  56 | acc=0.8800 | bsr=nan | agg=1.11s | det_auroc=0.844 | tpr@5=0.50
round  57 | acc=0.8828 | bsr=nan | agg=1.12s | det_auroc=0.734 | tpr@5=0.00
round  58 | acc=0.8829 | bsr=nan | agg=1.12s | det_auroc=0.797 | tpr@5=0.25
round  59 | acc=0.8828 | bsr=nan | agg=1.11s | det_auroc=0.828 | tpr@5=0.25
round  60 | acc=0.8834 | bsr=nan | agg=1.11s | det_auroc=0.781 | tpr@5=0.25
