device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=constrained_backdoor
round   1 | acc=0.0549 | bsr=0.000 | agg=0.19s | det_auroc=0.812 | tpr@5=0.00
round  27 | acc=0.7645 | bsr=0.124 | agg=0.14s | det_auroc=0.234 | tpr@5=0.00
round  28 | acc=0.7643 | bsr=0.129 | agg=0.15s | det_auroc=0.297 | tpr@5=0.00
round  29 | acc=0.7667 | bsr=0.131 | agg=0.14s | det_auroc=0.406 | tpr@5=0.00
round  30 | acc=0.7676 | bsr=0.143 | agg=0.14s | det_auroc=0.391 | tpr@5=0.00
round  31 | acc=0.7679 | bsr=0.143 | agg=0.14s | det_auroc=0.469 | tpr@5=0.00
round  32 | acc=0.7728 | bsr=0.147 | agg=0.12s | det_auroc=0.219 | tpr@5=0.00
round  33 | acc=0.7741 | bsr=0.156 | agg=0.14s | det_auroc=0.250 | tpr@5=0.00
round  34 | acc=0.7750 | bsr=0.160 | agg=0.14s | det_auroc=0.344 | tpr@5=0.00
round  35 | acc=0.7772 | bsr=0.167 | agg=0.14s | det_auroc=0.391 | tpr@5=0.00
round  36 | acc=0.7801 | bsr=0.174 | agg=0.12s | det_auroc=0.297 | tpr@5=0.00
round  37 | acc=0.7806 | bsr=0.180 | agg=0.14s | det_auroc=0.281 | tpr@5=0.00
round  38 | acc=0.7822 | bsr=0.186 | agg=0.12s | det_auroc=0.422 | tpr@5=0.00
round  39 | acc=0.7839 | bsr=0.187 | agg=0.12s | det_auroc=0.266 | tpr@5=0.00
round  40 | acc=0.7854 | bsr=0.195 | agg=0.14s | det_auroc=0.328 | tpr@5=0.00
round  41 | acc=0.7871 | bsr=0.201 | agg=0.15s | det_auroc=0.359 | tpr@5=0.00
round  42 | acc=0.7886 | bsr=0.209 | agg=0.12s | det_auroc=0.422 | tpr@5=0.00
round  43 | acc=0.7912 | bsr=0.225 | agg=0.14s | det_auroc=0.125 | tpr@5=0.00
round  44 | acc=0.7926 | bsr=0.234 | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  45 | acc=0.7939 | bsr=0.238 | agg=0.15s | det_auroc=0.250 | tpr@5=0.00
round  46 | acc=0.7956 | bsr=0.246 | agg=0.14s | det_auroc=0.297 | tpr@5=0.00
round  47 | acc=0.7965 | bsr=0.254 | agg=0.14s | det_auroc=0.250 | tpr@5=0.00
round  48 | acc=0.7974 | bsr=0.266 | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  49 | acc=0.7986 | bsr=0.277 | agg=0.14s | det_auroc=0.328 | tpr@5=0.00
round  50 | acc=0.8004 | bsr=0.288 | agg=0.13s | det_auroc=0.328 | tpr@5=0.00
round  51 | acc=0.8013 | bsr=0.294 | agg=0.12s | det_auroc=0.250 | tpr@5=0.00
round  52 | acc=0.8025 | bsr=0.303 | agg=0.14s | det_auroc=0.391 | tpr@5=0.00
round  53 | acc=0.8032 | bsr=0.317 | agg=0.13s | det_auroc=0.391 | tpr@5=0.00
round  54 | acc=0.8037 | bsr=0.327 | agg=0.14s | det_auroc=0.234 | tpr@5=0.00
round  55 | acc=0.8055 | bsr=0.338 | agg=0.14s | det_auroc=0.344 | tpr@5=0.00
round  56 | acc=0.8059 | bsr=0.351 | agg=0.13s | det_auroc=0.328 | tpr@5=0.00
round  57 | acc=0.8081 | bsr=0.363 | agg=0.13s | det_auroc=0.359 | tpr@5=0.00
round  58 | acc=0.8098 | bsr=0.370 | agg=0.12s | det_auroc=0.266 | tpr@5=0.00
round  59 | acc=0.8097 | bsr=0.385 | agg=0.12s | det_auroc=0.250 | tpr@5=0.00
round  60 | acc=0.8105 | bsr=0.395 | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
