round   1 | acc=0.4721 | bsr=nan | agg=1.19s | det_auroc=0.922 | tpr@5=0.50
round  31 | acc=0.8417 | bsr=nan | agg=1.14s | det_auroc=0.953 | tpr@5=0.25
round  32 | acc=0.8328 | bsr=nan | agg=1.15s | det_auroc=0.906 | tpr@5=0.25
round  33 | acc=0.8578 | bsr=nan | agg=1.12s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8463 | bsr=nan | agg=1.12s | det_auroc=0.922 | tpr@5=0.25
round  35 | acc=0.8528 | bsr=nan | agg=1.13s | det_auroc=0.953 | tpr@5=0.50
round  36 | acc=0.8512 | bsr=nan | agg=1.14s | det_auroc=0.953 | tpr@5=0.50
round  37 | acc=0.8575 | bsr=nan | agg=1.12s | det_auroc=0.953 | tpr@5=0.25
round  38 | acc=0.8608 | bsr=nan | agg=1.12s | det_auroc=0.938 | tpr@5=0.00
round  39 | acc=0.8543 | bsr=nan | agg=1.12s | det_auroc=0.953 | tpr@5=0.25
round  40 | acc=0.8590 | bsr=nan | agg=1.14s | det_auroc=0.953 | tpr@5=0.25
round  41 | acc=0.8571 | bsr=nan | agg=1.13s | det_auroc=0.938 | tpr@5=0.25
round  42 | acc=0.8664 | bsr=nan | agg=1.13s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8594 | bsr=nan | agg=1.12s | det_auroc=0.938 | tpr@5=0.25
round  44 | acc=0.8620 | bsr=nan | agg=1.13s | det_auroc=0.922 | tpr@5=0.25
round  45 | acc=0.8661 | bsr=nan | agg=1.13s | det_auroc=0.953 | tpr@5=0.25
round  46 | acc=0.8696 | bsr=nan | agg=1.12s | det_auroc=0.953 | tpr@5=0.25
round  47 | acc=0.8637 | bsr=nan | agg=1.12s | det_auroc=0.938 | tpr@5=0.25
round  48 | acc=0.8646 | bsr=nan | agg=1.13s | det_auroc=0.953 | tpr@5=0.25
round  49 | acc=0.8686 | bsr=nan | agg=1.12s | det_auroc=0.969 | tpr@5=0.50
round  50 | acc=0.8645 | bsr=nan | agg=1.12s | det_auroc=0.984 | tpr@5=0.75
round  51 | acc=0.8726 | bsr=nan | agg=1.13s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8713 | bsr=nan | agg=1.13s | det_auroc=0.938 | tpr@5=0.50
round  53 | acc=0.8732 | bsr=nan | agg=1.13s | det_auroc=0.953 | tpr@5=0.25
round  54 | acc=0.8669 | bsr=nan | agg=1.13s | det_auroc=0.984 | tpr@5=0.75
round  55 | acc=0.8732 | bsr=nan | agg=1.13s | det_auroc=0.953 | tpr@5=0.25
round  56 | acc=0.8681 | bsr=nan | agg=1.16s | det_auroc=0.938 | tpr@5=0.25
round  57 | acc=0.8741 | bsr=nan | agg=1.14s | det_auroc=0.953 | tpr@5=0.25
round  58 | acc=0.8707 | bsr=nan | agg=1.14s | det_auroc=0.922 | tpr@5=0.25
round  59 | acc=0.8771 | bsr=nan | agg=1.13s | det_auroc=0.984 | tpr@5=0.75
round  60 | acc=0.8764 | bsr=nan | agg=1.12s | det_auroc=0.938 | tpr@5=0.25
