device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0544 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.7372 | bsr=nan | agg=0.43s | det_auroc=0.188 | tpr@5=0.00
round  33 | acc=0.7401 | bsr=nan | agg=0.44s | det_auroc=0.500 | tpr@5=0.00
round  34 | acc=0.7408 | bsr=nan | agg=0.50s | det_auroc=0.562 | tpr@5=0.00
round  35 | acc=0.7417 | bsr=nan | agg=0.44s | det_auroc=0.375 | tpr@5=0.00
round  36 | acc=0.7427 | bsr=nan | agg=0.47s | det_auroc=0.500 | tpr@5=0.00
round  37 | acc=0.7428 | bsr=nan | agg=0.42s | det_auroc=0.312 | tpr@5=0.00
round  38 | acc=0.7432 | bsr=nan | agg=0.46s | det_auroc=0.375 | tpr@5=0.00
round  39 | acc=0.7423 | bsr=nan | agg=0.48s | det_auroc=0.625 | tpr@5=0.00
round  40 | acc=0.7433 | bsr=nan | agg=0.44s | det_auroc=0.375 | tpr@5=0.00
round  41 | acc=0.7435 | bsr=nan | agg=0.47s | det_auroc=0.375 | tpr@5=0.00
round  42 | acc=0.7444 | bsr=nan | agg=0.49s | det_auroc=0.312 | tpr@5=0.00
round  43 | acc=0.7450 | bsr=nan | agg=0.43s | det_auroc=0.500 | tpr@5=0.00
round  44 | acc=0.7454 | bsr=nan | agg=0.55s | det_auroc=0.188 | tpr@5=0.00
round  45 | acc=0.7475 | bsr=nan | agg=0.47s | det_auroc=0.438 | tpr@5=0.00
round  46 | acc=0.7482 | bsr=nan | agg=0.44s | det_auroc=0.125 | tpr@5=0.00
round  47 | acc=0.7484 | bsr=nan | agg=0.44s | det_auroc=0.688 | tpr@5=0.00
round  48 | acc=0.7492 | bsr=nan | agg=0.44s | det_auroc=0.312 | tpr@5=0.00
round  49 | acc=0.7497 | bsr=nan | agg=0.42s | det_auroc=0.188 | tpr@5=0.00
round  50 | acc=0.7523 | bsr=nan | agg=0.42s | det_auroc=0.438 | tpr@5=0.00
round  51 | acc=0.7542 | bsr=nan | agg=0.45s | det_auroc=0.250 | tpr@5=0.00
round  52 | acc=0.7552 | bsr=nan | agg=0.43s | det_auroc=0.375 | tpr@5=0.00
round  53 | acc=0.7566 | bsr=nan | agg=0.46s | det_auroc=0.438 | tpr@5=0.00
round  54 | acc=0.7584 | bsr=nan | agg=0.44s | det_auroc=0.375 | tpr@5=0.00
round  55 | acc=0.7592 | bsr=nan | agg=0.45s | det_auroc=0.188 | tpr@5=0.00
round  56 | acc=0.7603 | bsr=nan | agg=0.45s | det_auroc=0.812 | tpr@5=0.00
round  57 | acc=0.7606 | bsr=nan | agg=0.44s | det_auroc=0.750 | tpr@5=0.00
round  58 | acc=0.7614 | bsr=nan | agg=0.47s | det_auroc=0.438 | tpr@5=0.00
round  59 | acc=0.7621 | bsr=nan | agg=0.49s | det_auroc=0.812 | tpr@5=0.00
round  60 | acc=0.7632 | bsr=nan | agg=0.42s | det_auroc=0.500 | tpr@5=0.00
