round   1 | acc=0.0704 | bsr=nan | agg=0.56s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7835 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7854 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7856 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7886 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7899 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7915 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7914 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.7936 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7953 | bsr=nan | agg=0.52s | det_auroc=0.984 | tpr@5=0.75
round  47 | acc=0.7969 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7987 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7984 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8021 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8026 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8025 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8053 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8059 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8061 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8083 | bsr=nan | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8093 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8114 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8111 | bsr=nan | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8144 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
