round   1 | acc=0.3731 | bsr=nan | agg=1.13s | det_auroc=0.750 | tpr@5=0.00
round  34 | acc=0.8581 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.00
round  35 | acc=0.8636 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  36 | acc=0.8648 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  37 | acc=0.8667 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  38 | acc=0.8688 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  39 | acc=0.8690 | bsr=nan | agg=1.15s | det_auroc=0.812 | tpr@5=0.00
round  40 | acc=0.8691 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  41 | acc=0.8699 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  42 | acc=0.8698 | bsr=nan | agg=1.14s | det_auroc=0.812 | tpr@5=0.00
round  43 | acc=0.8714 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  44 | acc=0.8718 | bsr=nan | agg=1.14s | det_auroc=0.812 | tpr@5=0.00
round  45 | acc=0.8727 | bsr=nan | agg=1.10s | det_auroc=0.750 | tpr@5=0.00
round  46 | acc=0.8737 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  47 | acc=0.8727 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  48 | acc=0.8729 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.00
round  49 | acc=0.8728 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  50 | acc=0.8750 | bsr=nan | agg=1.14s | det_auroc=0.812 | tpr@5=0.00
round  51 | acc=0.8755 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  52 | acc=0.8770 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  53 | acc=0.8749 | bsr=nan | agg=1.13s | det_auroc=0.750 | tpr@5=0.00
round  54 | acc=0.8783 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  55 | acc=0.8771 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  56 | acc=0.8753 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  57 | acc=0.8781 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  58 | acc=0.8757 | bsr=nan | agg=1.11s | det_auroc=0.750 | tpr@5=0.00
round  59 | acc=0.8796 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  60 | acc=0.8809 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
