device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0551 | bsr=nan | agg=0.21s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7274 | bsr=nan | agg=0.16s | det_auroc=0.125 | tpr@5=0.00
round  28 | acc=0.7287 | bsr=nan | agg=0.12s | det_auroc=0.125 | tpr@5=0.00
round  29 | acc=0.7316 | bsr=nan | agg=0.15s | det_auroc=0.312 | tpr@5=0.00
round  30 | acc=0.7349 | bsr=nan | agg=0.14s | det_auroc=0.062 | tpr@5=0.00
round  31 | acc=0.7368 | bsr=nan | agg=0.14s | det_auroc=0.125 | tpr@5=0.00
round  32 | acc=0.7376 | bsr=nan | agg=0.13s | det_auroc=0.250 | tpr@5=0.00
round  33 | acc=0.7401 | bsr=nan | agg=0.15s | det_auroc=0.062 | tpr@5=0.00
round  34 | acc=0.7411 | bsr=nan | agg=0.14s | det_auroc=0.188 | tpr@5=0.00
round  35 | acc=0.7419 | bsr=nan | agg=0.13s | det_auroc=0.312 | tpr@5=0.00
round  36 | acc=0.7430 | bsr=nan | agg=0.13s | det_auroc=0.250 | tpr@5=0.00
round  37 | acc=0.7426 | bsr=nan | agg=0.14s | det_auroc=0.125 | tpr@5=0.00
round  38 | acc=0.7441 | bsr=nan | agg=0.14s | det_auroc=0.062 | tpr@5=0.00
round  39 | acc=0.7431 | bsr=nan | agg=0.13s | det_auroc=0.312 | tpr@5=0.00
round  40 | acc=0.7441 | bsr=nan | agg=0.14s | det_auroc=0.250 | tpr@5=0.00
round  41 | acc=0.7437 | bsr=nan | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  42 | acc=0.7449 | bsr=nan | agg=0.14s | det_auroc=0.000 | tpr@5=0.00
round  43 | acc=0.7452 | bsr=nan | agg=0.13s | det_auroc=0.250 | tpr@5=0.00
round  44 | acc=0.7460 | bsr=nan | agg=0.15s | det_auroc=0.062 | tpr@5=0.00
round  45 | acc=0.7478 | bsr=nan | agg=0.14s | det_auroc=0.188 | tpr@5=0.00
round  46 | acc=0.7486 | bsr=nan | agg=0.15s | det_auroc=0.062 | tpr@5=0.00
round  47 | acc=0.7489 | bsr=nan | agg=0.13s | det_auroc=0.062 | tpr@5=0.00
round  48 | acc=0.7504 | bsr=nan | agg=0.14s | det_auroc=0.250 | tpr@5=0.00
round  49 | acc=0.7499 | bsr=nan | agg=0.14s | det_auroc=0.062 | tpr@5=0.00
round  50 | acc=0.7523 | bsr=nan | agg=0.14s | det_auroc=0.125 | tpr@5=0.00
round  51 | acc=0.7538 | bsr=nan | agg=0.15s | det_auroc=0.062 | tpr@5=0.00
round  52 | acc=0.7549 | bsr=nan | agg=0.15s | det_auroc=0.438 | tpr@5=0.00
round  53 | acc=0.7570 | bsr=nan | agg=0.14s | det_auroc=0.125 | tpr@5=0.00
round  54 | acc=0.7583 | bsr=nan | agg=0.12s | det_auroc=0.125 | tpr@5=0.00
round  55 | acc=0.7599 | bsr=nan | agg=0.15s | det_auroc=0.062 | tpr@5=0.00
round  56 | acc=0.7606 | bsr=nan | agg=0.13s | det_auroc=0.438 | tpr@5=0.00
round  57 | acc=0.7612 | bsr=nan | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  58 | acc=0.7620 | bsr=nan | agg=0.15s | det_auroc=0.188 | tpr@5=0.00
round  59 | acc=0.7624 | bsr=nan | agg=0.14s | det_auroc=0.375 | tpr@5=0.00
round  60 | acc=0.7634 | bsr=nan | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
