round   1 | acc=0.0703 | bsr=nan | agg=0.06s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7774 | bsr=nan | agg=0.04s | det_auroc=0.844 | tpr@5=0.00
round  47 | acc=0.7808 | bsr=nan | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  48 | acc=0.7740 | bsr=nan | agg=0.04s | det_auroc=0.750 | tpr@5=0.00
round  49 | acc=0.7803 | bsr=nan | agg=0.04s | det_auroc=0.688 | tpr@5=0.00
round  50 | acc=0.7815 | bsr=nan | agg=0.04s | det_auroc=0.867 | tpr@5=0.00
round  51 | acc=0.7790 | bsr=nan | agg=0.04s | det_auroc=0.820 | tpr@5=0.00
round  52 | acc=0.7908 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7937 | bsr=nan | agg=0.04s | det_auroc=0.750 | tpr@5=0.00
round  54 | acc=0.7931 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  55 | acc=0.7917 | bsr=nan | agg=0.04s | det_auroc=0.820 | tpr@5=0.00
round  56 | acc=0.7956 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  57 | acc=0.7978 | bsr=nan | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  58 | acc=0.8001 | bsr=nan | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  59 | acc=0.7922 | bsr=nan | agg=0.05s | det_auroc=0.609 | tpr@5=0.00
round  60 | acc=0.7870 | bsr=nan | agg=0.04s | det_auroc=0.711 | tpr@5=0.00
