round   1 | acc=0.0626 | bsr=nan | agg=0.54s | det_auroc=0.984 | tpr@5=0.75
round  26 | acc=0.6942 | bsr=nan | agg=0.50s | det_auroc=0.875 | tpr@5=0.00
round  27 | acc=0.6959 | bsr=nan | agg=0.49s | det_auroc=0.906 | tpr@5=0.50
round  28 | acc=0.6968 | bsr=nan | agg=0.48s | det_auroc=0.875 | tpr@5=0.00
round  29 | acc=0.7041 | bsr=nan | agg=0.45s | det_auroc=0.938 | tpr@5=0.50
round  30 | acc=0.7109 | bsr=nan | agg=0.39s | det_auroc=0.828 | tpr@5=0.00
round  31 | acc=0.7138 | bsr=nan | agg=0.48s | det_auroc=0.844 | tpr@5=0.25
round  32 | acc=0.7152 | bsr=nan | agg=0.43s | det_auroc=0.922 | tpr@5=0.00
round  33 | acc=0.7168 | bsr=nan | agg=0.47s | det_auroc=0.906 | tpr@5=0.50
round  34 | acc=0.7189 | bsr=nan | agg=0.46s | det_auroc=0.844 | tpr@5=0.00
round  35 | acc=0.7197 | bsr=nan | agg=0.45s | det_auroc=0.828 | tpr@5=0.00
round  36 | acc=0.7186 | bsr=nan | agg=0.39s | det_auroc=0.844 | tpr@5=0.00
round  37 | acc=0.7197 | bsr=nan | agg=0.41s | det_auroc=0.938 | tpr@5=0.00
round  38 | acc=0.7221 | bsr=nan | agg=0.44s | det_auroc=0.875 | tpr@5=0.25
round  39 | acc=0.7240 | bsr=nan | agg=0.42s | det_auroc=0.906 | tpr@5=0.00
round  40 | acc=0.7262 | bsr=nan | agg=0.51s | det_auroc=0.891 | tpr@5=0.00
round  41 | acc=0.7273 | bsr=nan | agg=0.49s | det_auroc=0.891 | tpr@5=0.25
round  42 | acc=0.7292 | bsr=nan | agg=0.50s | det_auroc=0.797 | tpr@5=0.25
round  43 | acc=0.7301 | bsr=nan | agg=0.42s | det_auroc=0.906 | tpr@5=0.25
round  44 | acc=0.7290 | bsr=nan | agg=0.41s | det_auroc=0.906 | tpr@5=0.00
round  45 | acc=0.7311 | bsr=nan | agg=0.44s | det_auroc=0.859 | tpr@5=0.00
round  46 | acc=0.7347 | bsr=nan | agg=0.44s | det_auroc=0.859 | tpr@5=0.00
round  47 | acc=0.7369 | bsr=nan | agg=0.52s | det_auroc=0.906 | tpr@5=0.25
round  48 | acc=0.7393 | bsr=nan | agg=0.43s | det_auroc=0.906 | tpr@5=0.25
round  49 | acc=0.7400 | bsr=nan | agg=0.45s | det_auroc=0.906 | tpr@5=0.25
round  50 | acc=0.7435 | bsr=nan | agg=0.50s | det_auroc=0.906 | tpr@5=0.25
round  51 | acc=0.7445 | bsr=nan | agg=0.39s | det_auroc=0.875 | tpr@5=0.25
round  52 | acc=0.7478 | bsr=nan | agg=0.50s | det_auroc=0.875 | tpr@5=0.25
round  53 | acc=0.7513 | bsr=nan | agg=0.47s | det_auroc=0.859 | tpr@5=0.25
round  54 | acc=0.7510 | bsr=nan | agg=0.51s | det_auroc=0.891 | tpr@5=0.00
round  55 | acc=0.7528 | bsr=nan | agg=0.50s | det_auroc=0.766 | tpr@5=0.25
round  56 | acc=0.7543 | bsr=nan | agg=0.47s | det_auroc=0.906 | tpr@5=0.25
round  57 | acc=0.7553 | bsr=nan | agg=0.50s | det_auroc=0.906 | tpr@5=0.00
round  58 | acc=0.7593 | bsr=nan | agg=0.48s | det_auroc=0.828 | tpr@5=0.00
round  59 | acc=0.7608 | bsr=nan | agg=0.48s | det_auroc=0.859 | tpr@5=0.25
round  60 | acc=0.7658 | bsr=nan | agg=0.49s | det_auroc=0.844 | tpr@5=0.25
