round   1 | acc=0.0549 | bsr=0.000 | agg=0.19s | det_auroc=0.812 | tpr@5=0.00
round  21 | acc=0.7479 | bsr=0.114 | agg=0.13s | det_auroc=0.500 | tpr@5=0.00
round  22 | acc=0.7496 | bsr=0.115 | agg=0.14s | det_auroc=0.453 | tpr@5=0.00
round  23 | acc=0.7522 | bsr=0.116 | agg=0.13s | det_auroc=0.422 | tpr@5=0.00
round  24 | acc=0.7562 | bsr=0.119 | agg=0.12s | det_auroc=0.453 | tpr@5=0.00
round  25 | acc=0.7597 | bsr=0.125 | agg=0.15s | det_auroc=0.469 | tpr@5=0.00
round  26 | acc=0.7608 | bsr=0.125 | agg=0.13s | det_auroc=0.359 | tpr@5=0.00
round  27 | acc=0.7638 | bsr=0.131 | agg=0.14s | det_auroc=0.234 | tpr@5=0.00
round  28 | acc=0.7634 | bsr=0.136 | agg=0.12s | det_auroc=0.328 | tpr@5=0.00
round  29 | acc=0.7657 | bsr=0.138 | agg=0.14s | det_auroc=0.438 | tpr@5=0.00
round  30 | acc=0.7669 | bsr=0.152 | agg=0.13s | det_auroc=0.375 | tpr@5=0.00
round  31 | acc=0.7672 | bsr=0.152 | agg=0.13s | det_auroc=0.422 | tpr@5=0.00
round  32 | acc=0.7713 | bsr=0.157 | agg=0.14s | det_auroc=0.219 | tpr@5=0.00
round  33 | acc=0.7729 | bsr=0.164 | agg=0.12s | det_auroc=0.219 | tpr@5=0.00
round  34 | acc=0.7748 | bsr=0.167 | agg=0.13s | det_auroc=0.344 | tpr@5=0.00
round  35 | acc=0.7771 | bsr=0.175 | agg=0.12s | det_auroc=0.406 | tpr@5=0.00
round  36 | acc=0.7789 | bsr=0.181 | agg=0.13s | det_auroc=0.281 | tpr@5=0.00
round  37 | acc=0.7802 | bsr=0.187 | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  38 | acc=0.7816 | bsr=0.194 | agg=0.12s | det_auroc=0.469 | tpr@5=0.00
round  39 | acc=0.7834 | bsr=0.196 | agg=0.12s | det_auroc=0.188 | tpr@5=0.00
round  40 | acc=0.7853 | bsr=0.205 | agg=0.14s | det_auroc=0.328 | tpr@5=0.00
round  41 | acc=0.7858 | bsr=0.213 | agg=0.13s | det_auroc=0.344 | tpr@5=0.00
round  42 | acc=0.7872 | bsr=0.222 | agg=0.13s | det_auroc=0.344 | tpr@5=0.00
round  43 | acc=0.7901 | bsr=0.236 | agg=0.15s | det_auroc=0.188 | tpr@5=0.00
round  44 | acc=0.7911 | bsr=0.246 | agg=0.14s | det_auroc=0.297 | tpr@5=0.00
round  45 | acc=0.7936 | bsr=0.252 | agg=0.12s | det_auroc=0.297 | tpr@5=0.00
round  46 | acc=0.7943 | bsr=0.260 | agg=0.14s | det_auroc=0.281 | tpr@5=0.00
round  47 | acc=0.7960 | bsr=0.268 | agg=0.14s | det_auroc=0.250 | tpr@5=0.00
round  48 | acc=0.7967 | bsr=0.282 | agg=0.13s | det_auroc=0.281 | tpr@5=0.00
round  49 | acc=0.7977 | bsr=0.291 | agg=0.14s | det_auroc=0.328 | tpr@5=0.00
round  50 | acc=0.7996 | bsr=0.303 | agg=0.12s | det_auroc=0.266 | tpr@5=0.00
round  51 | acc=0.8002 | bsr=0.309 | agg=0.14s | det_auroc=0.359 | tpr@5=0.00
round  52 | acc=0.8010 | bsr=0.318 | agg=0.14s | det_auroc=0.406 | tpr@5=0.00
round  53 | acc=0.8022 | bsr=0.332 | agg=0.13s | det_auroc=0.391 | tpr@5=0.00
round  54 | acc=0.8024 | bsr=0.342 | agg=0.12s | det_auroc=0.188 | tpr@5=0.00
round  55 | acc=0.8048 | bsr=0.353 | agg=0.15s | det_auroc=0.375 | tpr@5=0.00
round  56 | acc=0.8055 | bsr=0.367 | agg=0.15s | det_auroc=0.375 | tpr@5=0.00
round  57 | acc=0.8075 | bsr=0.378 | agg=0.13s | det_auroc=0.359 | tpr@5=0.00
round  58 | acc=0.8085 | bsr=0.387 | agg=0.14s | det_auroc=0.344 | tpr@5=0.00
round  59 | acc=0.8084 | bsr=0.400 | agg=0.13s | det_auroc=0.234 | tpr@5=0.00
round  60 | acc=0.8101 | bsr=0.413 | agg=0.13s | det_auroc=0.359 | tpr@5=0.00
