device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.4450 | bsr=0.000 | agg=0.49s | det_auroc=0.844 | tpr@5=0.00
round  45 | acc=0.8818 | bsr=0.986 | agg=0.49s | det_auroc=0.547 | tpr@5=0.00
round  46 | acc=0.8811 | bsr=0.989 | agg=0.46s | det_auroc=0.422 | tpr@5=0.00
round  47 | acc=0.8798 | bsr=0.989 | agg=0.37s | det_auroc=0.547 | tpr@5=0.00
round  48 | acc=0.8835 | bsr=0.991 | agg=0.40s | det_auroc=0.594 | tpr@5=0.00
round  49 | acc=0.8832 | bsr=0.991 | agg=0.44s | det_auroc=0.797 | tpr@5=0.00
round  50 | acc=0.8834 | bsr=0.991 | agg=0.40s | det_auroc=0.469 | tpr@5=0.00
round  51 | acc=0.8838 | bsr=0.993 | agg=0.44s | det_auroc=0.516 | tpr@5=0.25
round  52 | acc=0.8843 | bsr=0.993 | agg=0.45s | det_auroc=0.578 | tpr@5=0.00
round  53 | acc=0.8841 | bsr=0.993 | agg=0.49s | det_auroc=0.734 | tpr@5=0.00
round  54 | acc=0.8841 | bsr=0.994 | agg=0.42s | det_auroc=0.469 | tpr@5=0.00
round  55 | acc=0.8849 | bsr=0.994 | agg=0.41s | det_auroc=0.359 | tpr@5=0.00
round  56 | acc=0.8860 | bsr=0.995 | agg=0.48s | det_auroc=0.453 | tpr@5=0.00
round  57 | acc=0.8846 | bsr=0.992 | agg=0.45s | det_auroc=0.703 | tpr@5=0.00
round  58 | acc=0.8857 | bsr=0.994 | agg=0.47s | det_auroc=0.500 | tpr@5=0.00
round  59 | acc=0.8853 | bsr=0.995 | agg=0.42s | det_auroc=0.531 | tpr@5=0.00
round  60 | acc=0.8880 | bsr=0.997 | agg=0.37s | det_auroc=0.531 | tpr@5=0.00
