device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.4981 | bsr=nan | agg=0.42s | det_auroc=0.875 | tpr@5=0.00
round  21 | acc=0.7720 | bsr=nan | agg=0.40s | det_auroc=0.875 | tpr@5=0.00
round  22 | acc=0.8050 | bsr=nan | agg=0.39s | det_auroc=0.859 | tpr@5=0.00
round  23 | acc=0.7886 | bsr=nan | agg=0.47s | det_auroc=0.875 | tpr@5=0.00
round  24 | acc=0.7693 | bsr=nan | agg=0.39s | det_auroc=0.812 | tpr@5=0.00
round  25 | acc=0.7913 | bsr=nan | agg=0.39s | det_auroc=0.859 | tpr@5=0.00
round  26 | acc=0.7804 | bsr=nan | agg=0.39s | det_auroc=0.828 | tpr@5=0.00
round  27 | acc=0.8021 | bsr=nan | agg=0.49s | det_auroc=0.844 | tpr@5=0.00
round  28 | acc=0.7993 | bsr=nan | agg=0.38s | det_auroc=0.750 | tpr@5=0.00
round  29 | acc=0.7911 | bsr=nan | agg=0.38s | det_auroc=0.781 | tpr@5=0.00
round  30 | acc=0.7904 | bsr=nan | agg=0.38s | det_auroc=0.797 | tpr@5=0.00
round  31 | acc=0.7825 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  32 | acc=0.7873 | bsr=nan | agg=0.38s | det_auroc=0.797 | tpr@5=0.00
round  33 | acc=0.7924 | bsr=nan | agg=0.40s | det_auroc=0.812 | tpr@5=0.00
round  34 | acc=0.7910 | bsr=nan | agg=0.39s | det_auroc=0.812 | tpr@5=0.00
round  35 | acc=0.7897 | bsr=nan | agg=0.39s | det_auroc=0.812 | tpr@5=0.00
round  36 | acc=0.7921 | bsr=nan | agg=0.10s | det_auroc=0.750 | tpr@5=0.00
round  37 | acc=0.7890 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  38 | acc=0.8036 | bsr=nan | agg=0.38s | det_auroc=0.734 | tpr@5=0.00
round  39 | acc=0.8049 | bsr=nan | agg=0.39s | det_auroc=0.781 | tpr@5=0.00
round  40 | acc=0.8076 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  41 | acc=0.8060 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  42 | acc=0.8190 | bsr=nan | agg=0.39s | det_auroc=0.844 | tpr@5=0.00
round  43 | acc=0.8142 | bsr=nan | agg=0.39s | det_auroc=0.734 | tpr@5=0.00
round  44 | acc=0.8106 | bsr=nan | agg=0.38s | det_auroc=0.750 | tpr@5=0.00
round  45 | acc=0.8151 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  46 | acc=0.8235 | bsr=nan | agg=0.39s | det_auroc=0.766 | tpr@5=0.00
round  47 | acc=0.8167 | bsr=nan | agg=0.38s | det_auroc=0.766 | tpr@5=0.00
round  48 | acc=0.8311 | bsr=nan | agg=0.40s | det_auroc=0.781 | tpr@5=0.00
round  49 | acc=0.8321 | bsr=nan | agg=0.39s | det_auroc=0.734 | tpr@5=0.00
round  50 | acc=0.8219 | bsr=nan | agg=0.39s | det_auroc=0.781 | tpr@5=0.00
round  51 | acc=0.8281 | bsr=nan | agg=0.36s | det_auroc=0.766 | tpr@5=0.00
round  52 | acc=0.8311 | bsr=nan | agg=0.39s | det_auroc=0.672 | tpr@5=0.00
round  53 | acc=0.8363 | bsr=nan | agg=0.40s | det_auroc=0.781 | tpr@5=0.00
round  54 | acc=0.8355 | bsr=nan | agg=0.32s | det_auroc=0.734 | tpr@5=0.00
round  55 | acc=0.8422 | bsr=nan | agg=0.38s | det_auroc=0.703 | tpr@5=0.00
round  56 | acc=0.8405 | bsr=nan | agg=0.13s | det_auroc=0.859 | tpr@5=0.00
round  57 | acc=0.8387 | bsr=nan | agg=0.39s | det_auroc=0.844 | tpr@5=0.00
round  58 | acc=0.8280 | bsr=nan | agg=0.39s | det_auroc=0.703 | tpr@5=0.00
round  59 | acc=0.8324 | bsr=nan | agg=0.39s | det_auroc=0.797 | tpr@5=0.00
round  60 | acc=0.8309 | bsr=nan | agg=0.39s | det_auroc=0.828 | tpr@5=0.00
