device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.5001 | bsr=0.002 | agg=0.43s | det_auroc=0.828 | tpr@5=0.00
round  40 | acc=0.8726 | bsr=0.040 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8724 | bsr=0.037 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8721 | bsr=0.041 | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8762 | bsr=0.042 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8760 | bsr=0.035 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8757 | bsr=0.038 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8761 | bsr=0.033 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8784 | bsr=0.042 | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8768 | bsr=0.036 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8768 | bsr=0.041 | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8815 | bsr=0.035 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8817 | bsr=0.042 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8821 | bsr=0.032 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8843 | bsr=0.041 | agg=0.34s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8812 | bsr=0.037 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8803 | bsr=0.039 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8792 | bsr=0.035 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8833 | bsr=0.032 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8830 | bsr=0.036 | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8824 | bsr=0.030 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8845 | bsr=0.032 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
