device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.4375 | bsr=nan | agg=0.41s | det_auroc=0.891 | tpr@5=0.00
round  35 | acc=0.8057 | bsr=nan | agg=0.39s | det_auroc=0.891 | tpr@5=0.50
round  36 | acc=0.8049 | bsr=nan | agg=0.40s | det_auroc=0.969 | tpr@5=0.75
round  37 | acc=0.8183 | bsr=nan | agg=0.39s | det_auroc=0.922 | tpr@5=0.75
round  38 | acc=0.8222 | bsr=nan | agg=0.39s | det_auroc=0.906 | tpr@5=0.25
round  39 | acc=0.8290 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8200 | bsr=nan | agg=0.40s | det_auroc=0.922 | tpr@5=0.25
round  41 | acc=0.8292 | bsr=nan | agg=0.40s | det_auroc=0.812 | tpr@5=0.25
round  42 | acc=0.8267 | bsr=nan | agg=0.38s | det_auroc=0.953 | tpr@5=0.25
round  43 | acc=0.8212 | bsr=nan | agg=0.39s | det_auroc=0.922 | tpr@5=0.50
round  44 | acc=0.8185 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8291 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8406 | bsr=nan | agg=0.38s | det_auroc=0.969 | tpr@5=0.50
round  47 | acc=0.8286 | bsr=nan | agg=0.39s | det_auroc=0.922 | tpr@5=0.50
round  48 | acc=0.8259 | bsr=nan | agg=0.39s | det_auroc=0.922 | tpr@5=0.25
round  49 | acc=0.8241 | bsr=nan | agg=0.40s | det_auroc=0.969 | tpr@5=0.50
round  50 | acc=0.8325 | bsr=nan | agg=0.40s | det_auroc=0.953 | tpr@5=0.50
round  51 | acc=0.8270 | bsr=nan | agg=0.38s | det_auroc=0.906 | tpr@5=0.50
round  52 | acc=0.8346 | bsr=nan | agg=0.41s | det_auroc=0.938 | tpr@5=0.25
round  53 | acc=0.8434 | bsr=nan | agg=0.38s | det_auroc=0.938 | tpr@5=0.50
round  54 | acc=0.8414 | bsr=nan | agg=0.39s | det_auroc=0.922 | tpr@5=0.50
round  55 | acc=0.8414 | bsr=nan | agg=0.40s | det_auroc=0.984 | tpr@5=0.75
round  56 | acc=0.8462 | bsr=nan | agg=0.39s | det_auroc=0.953 | tpr@5=0.50
round  57 | acc=0.8470 | bsr=nan | agg=0.39s | det_auroc=0.938 | tpr@5=0.75
round  58 | acc=0.8447 | bsr=nan | agg=0.39s | det_auroc=0.875 | tpr@5=0.25
round  59 | acc=0.8410 | bsr=nan | agg=0.40s | det_auroc=0.891 | tpr@5=0.50
round  60 | acc=0.8418 | bsr=nan | agg=0.40s | det_auroc=0.969 | tpr@5=0.75
