device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.4366 | bsr=nan | agg=0.41s | det_auroc=0.812 | tpr@5=0.00
round  45 | acc=0.8384 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8104 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8259 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7878 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8278 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8115 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8262 | bsr=nan | agg=0.35s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8064 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8343 | bsr=nan | agg=0.33s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8228 | bsr=nan | agg=0.34s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8330 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8107 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8035 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8213 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8077 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8287 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
