device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=rda attack=backdoor
round   1 | acc=0.4518 | bsr=0.484 | agg=0.17s | det_auroc=0.703 | tpr@5=0.25
round  29 | acc=0.8645 | bsr=0.952 | agg=0.18s | det_auroc=0.812 | tpr@5=0.25
round  30 | acc=0.8665 | bsr=0.962 | agg=0.11s | det_auroc=0.656 | tpr@5=0.00
round  31 | acc=0.8693 | bsr=0.962 | agg=0.07s | det_auroc=0.766 | tpr@5=0.25
round  32 | acc=0.8673 | bsr=0.960 | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round  33 | acc=0.8708 | bsr=0.959 | agg=0.07s | det_auroc=0.750 | tpr@5=0.25
round  34 | acc=0.8701 | bsr=0.968 | agg=0.09s | det_auroc=0.781 | tpr@5=0.25
round  35 | acc=0.8736 | bsr=0.967 | agg=0.15s | det_auroc=0.797 | tpr@5=0.00
round  36 | acc=0.8710 | bsr=0.970 | agg=0.10s | det_auroc=0.859 | tpr@5=0.00
round  37 | acc=0.8759 | bsr=0.975 | agg=0.24s | det_auroc=0.672 | tpr@5=0.25
round  38 | acc=0.8759 | bsr=0.979 | agg=0.08s | det_auroc=0.719 | tpr@5=0.25
round  39 | acc=0.8724 | bsr=0.972 | agg=0.07s | det_auroc=0.812 | tpr@5=0.00
round  40 | acc=0.8774 | bsr=0.977 | agg=0.23s | det_auroc=0.828 | tpr@5=0.25
round  41 | acc=0.8785 | bsr=0.972 | agg=0.07s | det_auroc=0.906 | tpr@5=0.25
round  42 | acc=0.8787 | bsr=0.975 | agg=0.10s | det_auroc=0.844 | tpr@5=0.00
round  43 | acc=0.8794 | bsr=0.982 | agg=0.05s | det_auroc=0.703 | tpr@5=0.25
round  44 | acc=0.8782 | bsr=0.978 | agg=0.10s | det_auroc=0.844 | tpr@5=0.25
round  45 | acc=0.8791 | bsr=0.979 | agg=0.37s | det_auroc=0.859 | tpr@5=0.25
round  46 | acc=0.8805 | bsr=0.981 | agg=0.13s | det_auroc=0.844 | tpr@5=0.25
round  47 | acc=0.8817 | bsr=0.989 | agg=0.50s | det_auroc=0.656 | tpr@5=0.00
round  48 | acc=0.8824 | bsr=0.987 | agg=0.24s | det_auroc=0.781 | tpr@5=0.25
round  49 | acc=0.8838 | bsr=0.987 | agg=0.14s | det_auroc=0.859 | tpr@5=0.50
round  50 | acc=0.8836 | bsr=0.989 | agg=0.43s | det_auroc=0.734 | tpr@5=0.00
round  51 | acc=0.8836 | bsr=0.990 | agg=0.09s | det_auroc=0.703 | tpr@5=0.00
round  52 | acc=0.8828 | bsr=0.985 | agg=0.13s | det_auroc=0.766 | tpr@5=0.50
round  53 | acc=0.8854 | bsr=0.993 | agg=0.10s | det_auroc=0.703 | tpr@5=0.25
round  54 | acc=0.8851 | bsr=0.990 | agg=0.35s | det_auroc=0.656 | tpr@5=0.25
round  55 | acc=0.8843 | bsr=0.994 | agg=0.14s | det_auroc=0.625 | tpr@5=0.00
round  56 | acc=0.8861 | bsr=0.992 | agg=0.14s | det_auroc=0.703 | tpr@5=0.25
round  57 | acc=0.8867 | bsr=0.993 | agg=0.43s | det_auroc=0.844 | tpr@5=0.25
round  58 | acc=0.8855 | bsr=0.993 | agg=0.09s | det_auroc=0.719 | tpr@5=0.50
round  59 | acc=0.8872 | bsr=0.995 | agg=0.44s | det_auroc=0.578 | tpr@5=0.00
round  60 | acc=0.8862 | bsr=0.992 | agg=0.10s | det_auroc=0.875 | tpr@5=0.50
