device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=constrained_backdoor
round   1 | acc=0.4601 | bsr=0.228 | agg=0.82s | det_auroc=0.656 | tpr@5=0.00
round  44 | acc=0.8718 | bsr=0.011 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8739 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8735 | bsr=0.010 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8731 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8788 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8752 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8790 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8799 | bsr=0.011 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8789 | bsr=0.017 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8828 | bsr=0.013 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8796 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8822 | bsr=0.014 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8805 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8838 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8843 | bsr=0.011 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8803 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8845 | bsr=0.014 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
