device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=spurious_feature
round   1 | acc=0.4503 | bsr=nan | agg=0.82s | det_auroc=0.609 | tpr@5=0.00
round  24 | acc=0.8505 | bsr=nan | agg=0.82s | det_auroc=0.688 | tpr@5=0.25
round  25 | acc=0.8529 | bsr=nan | agg=0.80s | det_auroc=0.703 | tpr@5=0.25
round  26 | acc=0.8551 | bsr=nan | agg=0.82s | det_auroc=0.797 | tpr@5=0.00
round  27 | acc=0.8531 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.00
round  28 | acc=0.8581 | bsr=nan | agg=0.81s | det_auroc=0.859 | tpr@5=0.25
round  29 | acc=0.8588 | bsr=nan | agg=0.82s | det_auroc=0.781 | tpr@5=0.25
round  30 | acc=0.8610 | bsr=nan | agg=0.82s | det_auroc=0.859 | tpr@5=0.50
round  31 | acc=0.8545 | bsr=nan | agg=0.81s | det_auroc=0.703 | tpr@5=0.25
round  32 | acc=0.8631 | bsr=nan | agg=0.80s | det_auroc=0.750 | tpr@5=0.50
round  33 | acc=0.8612 | bsr=nan | agg=0.80s | det_auroc=0.797 | tpr@5=0.50
round  34 | acc=0.8601 | bsr=nan | agg=0.81s | det_auroc=0.766 | tpr@5=0.00
round  35 | acc=0.8633 | bsr=nan | agg=0.82s | det_auroc=0.781 | tpr@5=0.00
round  36 | acc=0.8633 | bsr=nan | agg=0.81s | det_auroc=0.688 | tpr@5=0.50
round  37 | acc=0.8657 | bsr=nan | agg=0.80s | det_auroc=0.766 | tpr@5=0.00
round  38 | acc=0.8677 | bsr=nan | agg=0.81s | det_auroc=0.812 | tpr@5=0.25
round  39 | acc=0.8701 | bsr=nan | agg=0.81s | det_auroc=0.828 | tpr@5=0.25
round  40 | acc=0.8707 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.50
round  41 | acc=0.8686 | bsr=nan | agg=0.82s | det_auroc=0.766 | tpr@5=0.50
round  42 | acc=0.8703 | bsr=nan | agg=0.82s | det_auroc=0.891 | tpr@5=0.50
round  43 | acc=0.8730 | bsr=nan | agg=0.82s | det_auroc=0.766 | tpr@5=0.25
round  44 | acc=0.8748 | bsr=nan | agg=0.82s | det_auroc=0.781 | tpr@5=0.00
round  45 | acc=0.8740 | bsr=nan | agg=0.79s | det_auroc=0.781 | tpr@5=0.50
round  46 | acc=0.8757 | bsr=nan | agg=0.79s | det_auroc=0.812 | tpr@5=0.50
round  47 | acc=0.8760 | bsr=nan | agg=0.79s | det_auroc=0.781 | tpr@5=0.25
round  48 | acc=0.8761 | bsr=nan | agg=0.81s | det_auroc=0.812 | tpr@5=0.25
round  49 | acc=0.8748 | bsr=nan | agg=0.80s | det_auroc=0.812 | tpr@5=0.50
round  50 | acc=0.8779 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.25
round  51 | acc=0.8760 | bsr=nan | agg=0.80s | det_auroc=0.812 | tpr@5=0.25
round  52 | acc=0.8792 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.50
round  53 | acc=0.8807 | bsr=nan | agg=0.80s | det_auroc=0.844 | tpr@5=0.50
round  54 | acc=0.8808 | bsr=nan | agg=0.81s | det_auroc=0.906 | tpr@5=0.25
round  55 | acc=0.8807 | bsr=nan | agg=0.82s | det_auroc=0.828 | tpr@5=0.50
round  56 | acc=0.8798 | bsr=nan | agg=0.81s | det_auroc=0.844 | tpr@5=0.50
round  57 | acc=0.8832 | bsr=nan | agg=0.81s | det_auroc=0.750 | tpr@5=0.00
round  58 | acc=0.8821 | bsr=nan | agg=0.81s | det_auroc=0.797 | tpr@5=0.25
round  59 | acc=0.8828 | bsr=nan | agg=0.81s | det_auroc=0.812 | tpr@5=0.25
round  60 | acc=0.8835 | bsr=nan | agg=0.81s | det_auroc=0.766 | tpr@5=0.25
