device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.0578 | bsr=nan | agg=0.16s | det_auroc=0.219 | tpr@5=0.00
round  29 | acc=0.7532 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  30 | acc=0.7569 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  31 | acc=0.7589 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  32 | acc=0.7592 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  33 | acc=0.7614 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  34 | acc=0.7632 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  35 | acc=0.7616 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  36 | acc=0.7626 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  37 | acc=0.7627 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  38 | acc=0.7642 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  39 | acc=0.7639 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  40 | acc=0.7652 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  41 | acc=0.7665 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  42 | acc=0.7681 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  43 | acc=0.7703 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  44 | acc=0.7720 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  45 | acc=0.7752 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  46 | acc=0.7776 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  47 | acc=0.7805 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  48 | acc=0.7819 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  49 | acc=0.7816 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  50 | acc=0.7851 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  51 | acc=0.7867 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  52 | acc=0.7883 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  53 | acc=0.7902 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  54 | acc=0.7896 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  55 | acc=0.7906 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  56 | acc=0.7928 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  57 | acc=0.7927 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  58 | acc=0.7941 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  59 | acc=0.7945 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  60 | acc=0.7971 | bsr=nan | agg=0.14s | det_auroc=0.000 | tpr@5=0.00
