device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.0601 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.7729 | bsr=nan | agg=2.58s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.7744 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7771 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.7788 | bsr=nan | agg=2.60s | det_auroc=0.938 | tpr@5=0.00
round  35 | acc=0.7787 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7806 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7816 | bsr=nan | agg=2.56s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7828 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7839 | bsr=nan | agg=2.59s | det_auroc=0.938 | tpr@5=0.00
round  40 | acc=0.7851 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7888 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7899 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7926 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7935 | bsr=nan | agg=2.61s | det_auroc=0.938 | tpr@5=0.00
round  45 | acc=0.7959 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7976 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7981 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8004 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7996 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8037 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8046 | bsr=nan | agg=2.55s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8061 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8062 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8069 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8086 | bsr=nan | agg=2.61s | det_auroc=0.938 | tpr@5=0.00
round  56 | acc=0.8111 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8122 | bsr=nan | agg=2.58s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8144 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8139 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8164 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
