device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=sign_flip
round   1 | acc=0.4710 | bsr=nan | agg=0.83s | det_auroc=0.922 | tpr@5=0.50
round  21 | acc=0.8273 | bsr=nan | agg=0.82s | det_auroc=0.969 | tpr@5=0.50
round  22 | acc=0.8266 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.50
round  23 | acc=0.8355 | bsr=nan | agg=0.82s | det_auroc=0.953 | tpr@5=0.25
round  24 | acc=0.8281 | bsr=nan | agg=0.80s | det_auroc=0.891 | tpr@5=0.25
round  25 | acc=0.8368 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  26 | acc=0.8390 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.50
round  27 | acc=0.8336 | bsr=nan | agg=0.80s | det_auroc=0.938 | tpr@5=0.25
round  28 | acc=0.8430 | bsr=nan | agg=0.82s | det_auroc=0.969 | tpr@5=0.50
round  29 | acc=0.8394 | bsr=nan | agg=0.81s | det_auroc=0.938 | tpr@5=0.25
round  30 | acc=0.8373 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  31 | acc=0.8416 | bsr=nan | agg=0.79s | det_auroc=0.953 | tpr@5=0.25
round  32 | acc=0.8336 | bsr=nan | agg=0.79s | det_auroc=0.906 | tpr@5=0.25
round  33 | acc=0.8508 | bsr=nan | agg=0.79s | det_auroc=0.984 | tpr@5=0.75
round  34 | acc=0.8440 | bsr=nan | agg=0.81s | det_auroc=0.938 | tpr@5=0.25
round  35 | acc=0.8538 | bsr=nan | agg=0.81s | det_auroc=0.969 | tpr@5=0.50
round  36 | acc=0.8519 | bsr=nan | agg=0.82s | det_auroc=0.938 | tpr@5=0.50
round  37 | acc=0.8523 | bsr=nan | agg=0.82s | det_auroc=0.953 | tpr@5=0.25
round  38 | acc=0.8589 | bsr=nan | agg=0.82s | det_auroc=0.938 | tpr@5=0.00
round  39 | acc=0.8538 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  40 | acc=0.8587 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  41 | acc=0.8577 | bsr=nan | agg=0.80s | det_auroc=0.938 | tpr@5=0.25
round  42 | acc=0.8670 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8589 | bsr=nan | agg=0.81s | det_auroc=0.922 | tpr@5=0.00
round  44 | acc=0.8621 | bsr=nan | agg=0.81s | det_auroc=0.922 | tpr@5=0.25
round  45 | acc=0.8651 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  46 | acc=0.8694 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  47 | acc=0.8629 | bsr=nan | agg=0.80s | det_auroc=0.938 | tpr@5=0.25
round  48 | acc=0.8644 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  49 | acc=0.8692 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  50 | acc=0.8643 | bsr=nan | agg=0.82s | det_auroc=0.984 | tpr@5=0.75
round  51 | acc=0.8683 | bsr=nan | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round  52 | acc=0.8746 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  53 | acc=0.8706 | bsr=nan | agg=0.79s | det_auroc=0.953 | tpr@5=0.25
round  54 | acc=0.8740 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8679 | bsr=nan | agg=0.79s | det_auroc=0.938 | tpr@5=0.25
round  56 | acc=0.8699 | bsr=nan | agg=0.79s | det_auroc=0.953 | tpr@5=0.25
round  57 | acc=0.8736 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  58 | acc=0.8699 | bsr=nan | agg=0.81s | det_auroc=0.922 | tpr@5=0.25
round  59 | acc=0.8770 | bsr=nan | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round  60 | acc=0.8767 | bsr=nan | agg=0.81s | det_auroc=0.938 | tpr@5=0.25
