device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0633 | bsr=0.000 | agg=0.12s | det_auroc=0.812 | tpr@5=0.00
round  34 | acc=0.7761 | bsr=0.038 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.7781 | bsr=0.038 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7819 | bsr=0.041 | agg=0.14s | det_auroc=0.969 | tpr@5=0.50
round  37 | acc=0.7816 | bsr=0.043 | agg=0.11s | det_auroc=0.984 | tpr@5=0.75
round  38 | acc=0.7820 | bsr=0.040 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7831 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7864 | bsr=0.039 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7885 | bsr=0.040 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7897 | bsr=0.042 | agg=0.12s | det_auroc=0.984 | tpr@5=0.75
round  43 | acc=0.7917 | bsr=0.045 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7934 | bsr=0.046 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.7957 | bsr=0.049 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7978 | bsr=0.047 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7970 | bsr=0.046 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7987 | bsr=0.045 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7969 | bsr=0.043 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.7987 | bsr=0.043 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.7963 | bsr=0.043 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.7975 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.7992 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8021 | bsr=0.041 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8018 | bsr=0.041 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.7993 | bsr=0.039 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8031 | bsr=0.038 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8049 | bsr=0.038 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8049 | bsr=0.039 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8076 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
