device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0674 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.6981 | bsr=nan | agg=0.12s | det_auroc=0.562 | tpr@5=0.00
round  28 | acc=0.7027 | bsr=nan | agg=0.11s | det_auroc=0.688 | tpr@5=0.00
round  29 | acc=0.7060 | bsr=nan | agg=0.12s | det_auroc=0.750 | tpr@5=0.00
round  30 | acc=0.7093 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  31 | acc=0.7127 | bsr=nan | agg=0.11s | det_auroc=0.688 | tpr@5=0.00
round  32 | acc=0.7114 | bsr=nan | agg=0.12s | det_auroc=0.312 | tpr@5=0.00
round  33 | acc=0.7098 | bsr=nan | agg=0.12s | det_auroc=0.688 | tpr@5=0.00
round  34 | acc=0.7166 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  35 | acc=0.7188 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  36 | acc=0.7243 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  37 | acc=0.7278 | bsr=nan | agg=0.14s | det_auroc=0.812 | tpr@5=0.00
round  38 | acc=0.7306 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  39 | acc=0.7330 | bsr=nan | agg=0.12s | det_auroc=0.500 | tpr@5=0.00
round  40 | acc=0.7315 | bsr=nan | agg=0.11s | det_auroc=0.688 | tpr@5=0.00
round  41 | acc=0.7336 | bsr=nan | agg=0.11s | det_auroc=0.625 | tpr@5=0.00
round  42 | acc=0.7326 | bsr=nan | agg=0.12s | det_auroc=0.375 | tpr@5=0.00
round  43 | acc=0.7354 | bsr=nan | agg=0.12s | det_auroc=0.688 | tpr@5=0.00
round  44 | acc=0.7368 | bsr=nan | agg=0.12s | det_auroc=0.438 | tpr@5=0.00
round  45 | acc=0.7413 | bsr=nan | agg=0.14s | det_auroc=0.562 | tpr@5=0.00
round  46 | acc=0.7414 | bsr=nan | agg=0.11s | det_auroc=0.562 | tpr@5=0.00
round  47 | acc=0.7446 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  48 | acc=0.7476 | bsr=nan | agg=0.12s | det_auroc=0.562 | tpr@5=0.00
round  49 | acc=0.7501 | bsr=nan | agg=0.11s | det_auroc=0.500 | tpr@5=0.00
round  50 | acc=0.7525 | bsr=nan | agg=0.12s | det_auroc=0.688 | tpr@5=0.00
round  51 | acc=0.7531 | bsr=nan | agg=0.12s | det_auroc=0.938 | tpr@5=0.00
round  52 | acc=0.7544 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  53 | acc=0.7562 | bsr=nan | agg=0.12s | det_auroc=0.562 | tpr@5=0.00
round  54 | acc=0.7568 | bsr=nan | agg=0.12s | det_auroc=0.500 | tpr@5=0.00
round  55 | acc=0.7588 | bsr=nan | agg=0.11s | det_auroc=0.625 | tpr@5=0.00
round  56 | acc=0.7605 | bsr=nan | agg=0.11s | det_auroc=0.562 | tpr@5=0.00
round  57 | acc=0.7612 | bsr=nan | agg=0.12s | det_auroc=0.500 | tpr@5=0.00
round  58 | acc=0.7620 | bsr=nan | agg=0.13s | det_auroc=0.438 | tpr@5=0.00
round  59 | acc=0.7623 | bsr=nan | agg=0.12s | det_auroc=0.688 | tpr@5=0.00
round  60 | acc=0.7630 | bsr=nan | agg=0.12s | det_auroc=0.562 | tpr@5=0.00
