device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=adaptive_ecf
round   1 | acc=0.0667 | bsr=0.000 | agg=0.04s | det_auroc=0.953 | tpr@5=0.25
round  51 | acc=0.7900 | bsr=0.039 | agg=0.03s | det_auroc=0.695 | tpr@5=0.00
round  52 | acc=0.7925 | bsr=0.037 | agg=0.03s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7951 | bsr=0.034 | agg=0.03s | det_auroc=0.906 | tpr@5=0.00
round  54 | acc=0.7958 | bsr=0.035 | agg=0.03s | det_auroc=0.766 | tpr@5=0.00
round  55 | acc=0.7956 | bsr=0.039 | agg=0.03s | det_auroc=0.812 | tpr@5=0.00
round  56 | acc=0.7955 | bsr=0.034 | agg=0.03s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.7960 | bsr=0.039 | agg=0.03s | det_auroc=0.844 | tpr@5=0.00
round  58 | acc=0.8005 | bsr=0.041 | agg=0.03s | det_auroc=0.727 | tpr@5=0.00
round  59 | acc=0.7992 | bsr=0.038 | agg=0.03s | det_auroc=0.969 | tpr@5=0.00
round  60 | acc=0.7954 | bsr=0.037 | agg=0.03s | det_auroc=0.922 | tpr@5=0.00
