device=cuda dataset=fmnist clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0549 | bsr=0.000 | agg=0.46s | det_auroc=0.797 | tpr@5=0.00
round  29 | acc=0.7653 | bsr=0.135 | agg=0.50s | det_auroc=0.328 | tpr@5=0.00
round  30 | acc=0.7673 | bsr=0.148 | agg=0.43s | det_auroc=0.312 | tpr@5=0.00
round  31 | acc=0.7674 | bsr=0.148 | agg=0.40s | det_auroc=0.500 | tpr@5=0.00
round  32 | acc=0.7711 | bsr=0.152 | agg=0.44s | det_auroc=0.297 | tpr@5=0.00
round  33 | acc=0.7732 | bsr=0.160 | agg=0.50s | det_auroc=0.266 | tpr@5=0.00
round  34 | acc=0.7736 | bsr=0.164 | agg=0.42s | det_auroc=0.297 | tpr@5=0.00
round  35 | acc=0.7765 | bsr=0.171 | agg=0.47s | det_auroc=0.328 | tpr@5=0.00
round  36 | acc=0.7786 | bsr=0.177 | agg=0.45s | det_auroc=0.250 | tpr@5=0.00
round  37 | acc=0.7795 | bsr=0.184 | agg=0.49s | det_auroc=0.188 | tpr@5=0.00
round  38 | acc=0.7813 | bsr=0.189 | agg=0.51s | det_auroc=0.344 | tpr@5=0.00
round  39 | acc=0.7828 | bsr=0.192 | agg=0.49s | det_auroc=0.172 | tpr@5=0.00
round  40 | acc=0.7848 | bsr=0.198 | agg=0.50s | det_auroc=0.219 | tpr@5=0.00
round  41 | acc=0.7857 | bsr=0.207 | agg=0.43s | det_auroc=0.328 | tpr@5=0.00
round  42 | acc=0.7871 | bsr=0.216 | agg=0.48s | det_auroc=0.328 | tpr@5=0.00
round  43 | acc=0.7900 | bsr=0.232 | agg=0.51s | det_auroc=0.062 | tpr@5=0.00
round  44 | acc=0.7910 | bsr=0.240 | agg=0.46s | det_auroc=0.219 | tpr@5=0.00
round  45 | acc=0.7931 | bsr=0.245 | agg=0.52s | det_auroc=0.203 | tpr@5=0.00
round  46 | acc=0.7940 | bsr=0.254 | agg=0.51s | det_auroc=0.141 | tpr@5=0.00
round  47 | acc=0.7956 | bsr=0.262 | agg=0.48s | det_auroc=0.094 | tpr@5=0.00
round  48 | acc=0.7968 | bsr=0.275 | agg=0.49s | det_auroc=0.234 | tpr@5=0.00
round  49 | acc=0.7978 | bsr=0.285 | agg=0.50s | det_auroc=0.234 | tpr@5=0.00
round  50 | acc=0.7990 | bsr=0.297 | agg=0.49s | det_auroc=0.219 | tpr@5=0.00
round  51 | acc=0.8003 | bsr=0.302 | agg=0.53s | det_auroc=0.250 | tpr@5=0.00
round  52 | acc=0.8015 | bsr=0.312 | agg=0.48s | det_auroc=0.391 | tpr@5=0.00
round  53 | acc=0.8021 | bsr=0.326 | agg=0.52s | det_auroc=0.406 | tpr@5=0.00
round  54 | acc=0.8027 | bsr=0.334 | agg=0.48s | det_auroc=0.281 | tpr@5=0.00
round  55 | acc=0.8049 | bsr=0.347 | agg=0.49s | det_auroc=0.422 | tpr@5=0.00
round  56 | acc=0.8057 | bsr=0.361 | agg=0.49s | det_auroc=0.391 | tpr@5=0.00
round  57 | acc=0.8079 | bsr=0.372 | agg=0.51s | det_auroc=0.297 | tpr@5=0.00
round  58 | acc=0.8086 | bsr=0.381 | agg=0.44s | det_auroc=0.266 | tpr@5=0.00
round  59 | acc=0.8085 | bsr=0.394 | agg=0.49s | det_auroc=0.312 | tpr@5=0.00
round  60 | acc=0.8105 | bsr=0.407 | agg=0.41s | det_auroc=0.344 | tpr@5=0.00
