round   1 | acc=0.0549 | bsr=0.000 | agg=0.19s | det_auroc=0.812 | tpr@5=0.00
round  24 | acc=0.7567 | bsr=0.120 | agg=0.12s | det_auroc=0.422 | tpr@5=0.00
round  25 | acc=0.7602 | bsr=0.125 | agg=0.14s | det_auroc=0.406 | tpr@5=0.00
round  26 | acc=0.7612 | bsr=0.125 | agg=0.12s | det_auroc=0.375 | tpr@5=0.00
round  27 | acc=0.7630 | bsr=0.131 | agg=0.13s | det_auroc=0.234 | tpr@5=0.00
round  28 | acc=0.7637 | bsr=0.136 | agg=0.12s | det_auroc=0.312 | tpr@5=0.00
round  29 | acc=0.7654 | bsr=0.138 | agg=0.15s | det_auroc=0.344 | tpr@5=0.00
round  30 | acc=0.7669 | bsr=0.151 | agg=0.13s | det_auroc=0.391 | tpr@5=0.00
round  31 | acc=0.7672 | bsr=0.151 | agg=0.14s | det_auroc=0.453 | tpr@5=0.00
round  32 | acc=0.7713 | bsr=0.157 | agg=0.13s | det_auroc=0.234 | tpr@5=0.00
round  33 | acc=0.7724 | bsr=0.164 | agg=0.13s | det_auroc=0.266 | tpr@5=0.00
round  34 | acc=0.7744 | bsr=0.167 | agg=0.14s | det_auroc=0.266 | tpr@5=0.00
round  35 | acc=0.7771 | bsr=0.174 | agg=0.13s | det_auroc=0.375 | tpr@5=0.00
round  36 | acc=0.7785 | bsr=0.181 | agg=0.13s | det_auroc=0.312 | tpr@5=0.00
round  37 | acc=0.7796 | bsr=0.187 | agg=0.11s | det_auroc=0.250 | tpr@5=0.00
round  38 | acc=0.7812 | bsr=0.193 | agg=0.12s | det_auroc=0.438 | tpr@5=0.00
round  39 | acc=0.7827 | bsr=0.194 | agg=0.14s | det_auroc=0.188 | tpr@5=0.00
round  40 | acc=0.7845 | bsr=0.203 | agg=0.12s | det_auroc=0.328 | tpr@5=0.00
round  41 | acc=0.7863 | bsr=0.212 | agg=0.12s | det_auroc=0.359 | tpr@5=0.00
round  42 | acc=0.7873 | bsr=0.221 | agg=0.13s | det_auroc=0.359 | tpr@5=0.00
round  43 | acc=0.7898 | bsr=0.235 | agg=0.12s | det_auroc=0.141 | tpr@5=0.00
round  44 | acc=0.7910 | bsr=0.245 | agg=0.13s | det_auroc=0.312 | tpr@5=0.00
round  45 | acc=0.7933 | bsr=0.252 | agg=0.14s | det_auroc=0.219 | tpr@5=0.00
round  46 | acc=0.7938 | bsr=0.259 | agg=0.13s | det_auroc=0.281 | tpr@5=0.00
round  47 | acc=0.7959 | bsr=0.267 | agg=0.12s | det_auroc=0.219 | tpr@5=0.00
round  48 | acc=0.7966 | bsr=0.281 | agg=0.13s | det_auroc=0.219 | tpr@5=0.00
round  49 | acc=0.7979 | bsr=0.290 | agg=0.13s | det_auroc=0.328 | tpr@5=0.00
round  50 | acc=0.7996 | bsr=0.302 | agg=0.13s | det_auroc=0.359 | tpr@5=0.00
round  51 | acc=0.8003 | bsr=0.308 | agg=0.12s | det_auroc=0.328 | tpr@5=0.00
round  52 | acc=0.8015 | bsr=0.318 | agg=0.13s | det_auroc=0.422 | tpr@5=0.00
round  53 | acc=0.8020 | bsr=0.331 | agg=0.13s | det_auroc=0.422 | tpr@5=0.00
round  54 | acc=0.8029 | bsr=0.342 | agg=0.14s | det_auroc=0.203 | tpr@5=0.00
round  55 | acc=0.8054 | bsr=0.353 | agg=0.13s | det_auroc=0.391 | tpr@5=0.00
round  56 | acc=0.8057 | bsr=0.366 | agg=0.13s | det_auroc=0.391 | tpr@5=0.00
round  57 | acc=0.8079 | bsr=0.378 | agg=0.12s | det_auroc=0.344 | tpr@5=0.00
round  58 | acc=0.8088 | bsr=0.386 | agg=0.13s | det_auroc=0.344 | tpr@5=0.00
round  59 | acc=0.8084 | bsr=0.399 | agg=0.14s | det_auroc=0.219 | tpr@5=0.00
round  60 | acc=0.8102 | bsr=0.413 | agg=0.12s | det_auroc=0.344 | tpr@5=0.00
