device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=spurious_feature
round   1 | acc=0.0480 | bsr=nan | agg=0.18s | det_auroc=0.625 | tpr@5=0.00
round  47 | acc=0.6752 | bsr=nan | agg=0.15s | det_auroc=0.594 | tpr@5=0.00
round  48 | acc=0.6786 | bsr=nan | agg=0.16s | det_auroc=0.531 | tpr@5=0.25
round  49 | acc=0.6805 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.25
round  50 | acc=0.6825 | bsr=nan | agg=0.15s | det_auroc=0.578 | tpr@5=0.25
round  51 | acc=0.6868 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.25
round  52 | acc=0.6883 | bsr=nan | agg=0.17s | det_auroc=0.719 | tpr@5=0.25
round  53 | acc=0.6906 | bsr=nan | agg=0.16s | det_auroc=0.594 | tpr@5=0.25
round  54 | acc=0.6928 | bsr=nan | agg=0.19s | det_auroc=0.703 | tpr@5=0.25
round  55 | acc=0.6951 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.25
round  56 | acc=0.6961 | bsr=nan | agg=0.16s | det_auroc=0.562 | tpr@5=0.25
round  57 | acc=0.6968 | bsr=nan | agg=0.15s | det_auroc=0.594 | tpr@5=0.25
round  58 | acc=0.6974 | bsr=nan | agg=0.16s | det_auroc=0.766 | tpr@5=0.25
round  59 | acc=0.6989 | bsr=nan | agg=0.16s | det_auroc=0.516 | tpr@5=0.25
round  60 | acc=0.7005 | bsr=nan | agg=0.16s | det_auroc=0.688 | tpr@5=0.25
