device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=backdoor
round   1 | acc=0.4661 | bsr=0.127 | agg=0.82s | det_auroc=0.672 | tpr@5=0.00
round  38 | acc=0.8662 | bsr=0.010 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8706 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8681 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8689 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8699 | bsr=0.011 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8729 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8725 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8711 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8758 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8739 | bsr=0.011 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8760 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8769 | bsr=0.013 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8796 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8783 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8793 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8804 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8824 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8836 | bsr=0.010 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8817 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8816 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8818 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8845 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8798 | bsr=0.013 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
