device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.0487 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.5780 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.5846 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.5937 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.6004 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.6055 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.6151 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.6202 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.6272 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.6330 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.6376 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.6422 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.6493 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.6530 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.6554 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.6577 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.6602 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.6610 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.6617 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.6639 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.6652 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.6668 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.6674 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.6685 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.6696 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.6710 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.6708 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  59 | acc=0.6702 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  60 | acc=0.6688 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
