device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=label_flip
round   1 | acc=0.0488 | bsr=nan | agg=2.64s | det_auroc=0.234 | tpr@5=0.00
round  32 | acc=0.4906 | bsr=nan | agg=2.62s | det_auroc=0.703 | tpr@5=0.50
round  33 | acc=0.5076 | bsr=nan | agg=2.62s | det_auroc=0.797 | tpr@5=0.75
round  34 | acc=0.5188 | bsr=nan | agg=2.62s | det_auroc=0.938 | tpr@5=0.75
round  35 | acc=0.5318 | bsr=nan | agg=2.61s | det_auroc=0.859 | tpr@5=0.75
round  36 | acc=0.5412 | bsr=nan | agg=2.62s | det_auroc=0.938 | tpr@5=0.75
round  37 | acc=0.5490 | bsr=nan | agg=2.62s | det_auroc=0.938 | tpr@5=0.75
round  38 | acc=0.5537 | bsr=nan | agg=2.61s | det_auroc=0.969 | tpr@5=0.75
round  39 | acc=0.5583 | bsr=nan | agg=2.62s | det_auroc=0.969 | tpr@5=0.75
round  40 | acc=0.5635 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.5657 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.5687 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.5691 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.5696 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.5723 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.5762 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.5765 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.5797 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.5786 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.5815 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.5873 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.5931 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.6028 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.6075 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.6164 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.6255 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.6307 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.6356 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.6409 | bsr=nan | agg=2.60s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.6455 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
