device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.0492 | bsr=nan | agg=0.18s | det_auroc=0.969 | tpr@5=0.50
round  24 | acc=0.1061 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.1119 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.1203 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.1310 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.1444 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.1618 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.1819 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  31 | acc=0.2010 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.2219 | bsr=nan | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  33 | acc=0.2437 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  34 | acc=0.2675 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  35 | acc=0.2952 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  36 | acc=0.3250 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.3529 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.3788 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.4037 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.4227 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.4381 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.4502 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  43 | acc=0.4599 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  44 | acc=0.4676 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.4751 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.4816 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.4843 | bsr=nan | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  48 | acc=0.4881 | bsr=nan | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
round  49 | acc=0.4931 | bsr=nan | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
round  50 | acc=0.4952 | bsr=nan | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round  51 | acc=0.4975 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  52 | acc=0.4968 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  53 | acc=0.4998 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  54 | acc=0.5006 | bsr=nan | agg=0.19s | det_auroc=0.969 | tpr@5=0.50
round  55 | acc=0.5009 | bsr=nan | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  56 | acc=0.4992 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.4971 | bsr=nan | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round  58 | acc=0.4966 | bsr=nan | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
round  59 | acc=0.4954 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.4972 | bsr=nan | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
