device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.0478 | bsr=nan | agg=2.66s | det_auroc=0.281 | tpr@5=0.00
round  20 | acc=0.1333 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.1552 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.1823 | bsr=nan | agg=2.67s | det_auroc=0.969 | tpr@5=0.50
round  23 | acc=0.2104 | bsr=nan | agg=2.64s | det_auroc=0.984 | tpr@5=0.75
round  24 | acc=0.2386 | bsr=nan | agg=2.65s | det_auroc=0.984 | tpr@5=0.75
round  25 | acc=0.2674 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.2914 | bsr=nan | agg=2.65s | det_auroc=0.984 | tpr@5=0.75
round  27 | acc=0.3137 | bsr=nan | agg=2.65s | det_auroc=0.953 | tpr@5=0.75
round  28 | acc=0.3385 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.3610 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.3855 | bsr=nan | agg=2.67s | det_auroc=0.953 | tpr@5=0.25
round  31 | acc=0.4116 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.4353 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.4612 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.4839 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.5053 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.5228 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.5394 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.5522 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.5652 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.5765 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.5834 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.5907 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.5958 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.6021 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.6109 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.6186 | bsr=nan | agg=2.67s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.6267 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.6327 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.6382 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.6446 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.6481 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.6518 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.6566 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.6583 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.6599 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.6596 | bsr=nan | agg=2.67s | det_auroc=0.953 | tpr@5=0.75
round  57 | acc=0.6624 | bsr=nan | agg=2.66s | det_auroc=0.938 | tpr@5=0.00
round  58 | acc=0.6623 | bsr=nan | agg=2.67s | det_auroc=0.984 | tpr@5=0.75
round  59 | acc=0.6628 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.6637 | bsr=nan | agg=2.66s | det_auroc=0.922 | tpr@5=0.00
