device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0481 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.4254 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.4439 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.4651 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.4835 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.4982 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.5121 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.5264 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.5419 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.5530 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.5601 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.5673 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.5733 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.5791 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.5825 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.5844 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.5903 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
