device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=spurious_feature
round   1 | acc=0.4014 | bsr=nan | agg=0.82s | det_auroc=0.609 | tpr@5=0.00
round  46 | acc=0.8678 | bsr=nan | agg=0.79s | det_auroc=0.797 | tpr@5=0.25
round  47 | acc=0.8699 | bsr=nan | agg=0.81s | det_auroc=0.672 | tpr@5=0.25
round  48 | acc=0.8785 | bsr=nan | agg=0.79s | det_auroc=0.781 | tpr@5=0.25
round  49 | acc=0.8780 | bsr=nan | agg=0.81s | det_auroc=0.719 | tpr@5=0.25
round  50 | acc=0.8788 | bsr=nan | agg=0.81s | det_auroc=0.875 | tpr@5=0.50
round  51 | acc=0.8791 | bsr=nan | agg=0.79s | det_auroc=0.812 | tpr@5=0.25
round  52 | acc=0.8785 | bsr=nan | agg=0.80s | det_auroc=0.766 | tpr@5=0.25
round  53 | acc=0.8777 | bsr=nan | agg=0.80s | det_auroc=0.891 | tpr@5=0.25
round  54 | acc=0.8786 | bsr=nan | agg=0.81s | det_auroc=0.906 | tpr@5=0.50
round  55 | acc=0.8800 | bsr=nan | agg=0.79s | det_auroc=0.797 | tpr@5=0.25
round  56 | acc=0.8800 | bsr=nan | agg=0.79s | det_auroc=0.734 | tpr@5=0.25
round  57 | acc=0.8805 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.00
round  58 | acc=0.8831 | bsr=nan | agg=0.79s | det_auroc=0.766 | tpr@5=0.50
round  59 | acc=0.8824 | bsr=nan | agg=0.79s | det_auroc=0.750 | tpr@5=0.25
round  60 | acc=0.8843 | bsr=nan | agg=0.81s | det_auroc=0.844 | tpr@5=0.50
