device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0635 | bsr=0.000 | agg=0.14s | det_auroc=0.889 | tpr@5=0.00
round  48 | acc=0.8053 | bsr=0.026 | agg=0.15s | det_auroc=nan | tpr@5=nan
round  49 | acc=0.8063 | bsr=0.028 | agg=0.11s | det_auroc=0.833 | tpr@5=0.00
round  50 | acc=0.8077 | bsr=0.028 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8066 | bsr=0.029 | agg=0.11s | det_auroc=0.947 | tpr@5=0.00
round  52 | acc=0.8088 | bsr=0.028 | agg=0.15s | det_auroc=nan | tpr@5=nan
round  53 | acc=0.8105 | bsr=0.028 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8134 | bsr=0.030 | agg=0.11s | det_auroc=0.686 | tpr@5=0.00
round  55 | acc=0.8144 | bsr=0.030 | agg=0.12s | det_auroc=0.789 | tpr@5=0.00
round  56 | acc=0.8148 | bsr=0.029 | agg=0.11s | det_auroc=0.895 | tpr@5=0.00
round  57 | acc=0.8159 | bsr=0.030 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8177 | bsr=0.029 | agg=0.15s | det_auroc=nan | tpr@5=nan
round  59 | acc=0.8198 | bsr=0.029 | agg=0.12s | det_auroc=0.947 | tpr@5=0.00
round  60 | acc=0.8200 | bsr=0.031 | agg=0.12s | det_auroc=0.667 | tpr@5=0.00
