device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0646 | bsr=0.000 | agg=0.41s | det_auroc=0.889 | tpr@5=0.00
round  20 | acc=0.7529 | bsr=0.030 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7558 | bsr=0.031 | agg=0.35s | det_auroc=0.895 | tpr@5=0.00
round  22 | acc=0.7591 | bsr=0.031 | agg=0.40s | det_auroc=0.947 | tpr@5=0.00
round  23 | acc=0.7598 | bsr=0.031 | agg=0.39s | det_auroc=0.861 | tpr@5=0.00
round  24 | acc=0.7629 | bsr=0.032 | agg=0.40s | det_auroc=0.833 | tpr@5=0.50
round  25 | acc=0.7631 | bsr=0.031 | agg=0.40s | det_auroc=0.972 | tpr@5=0.50
round  26 | acc=0.7662 | bsr=0.031 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  27 | acc=0.7688 | bsr=0.030 | agg=0.41s | det_auroc=0.895 | tpr@5=0.00
round  28 | acc=0.7700 | bsr=0.030 | agg=0.40s | det_auroc=0.789 | tpr@5=0.00
round  29 | acc=0.7708 | bsr=0.031 | agg=0.40s | det_auroc=0.842 | tpr@5=0.00
round  30 | acc=0.7724 | bsr=0.032 | agg=0.39s | det_auroc=0.750 | tpr@5=0.00
round  31 | acc=0.7751 | bsr=0.033 | agg=0.40s | det_auroc=0.842 | tpr@5=0.00
round  32 | acc=0.7770 | bsr=0.032 | agg=0.36s | det_auroc=nan | tpr@5=nan
round  33 | acc=0.7775 | bsr=0.033 | agg=0.40s | det_auroc=0.784 | tpr@5=0.00
round  34 | acc=0.7785 | bsr=0.036 | agg=0.39s | det_auroc=0.684 | tpr@5=0.00
round  35 | acc=0.7799 | bsr=0.035 | agg=0.40s | det_auroc=0.947 | tpr@5=0.00
round  36 | acc=0.7811 | bsr=0.035 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  37 | acc=0.7833 | bsr=0.034 | agg=0.41s | det_auroc=0.947 | tpr@5=0.00
round  38 | acc=0.7863 | bsr=0.031 | agg=0.40s | det_auroc=0.895 | tpr@5=0.00
round  39 | acc=0.7876 | bsr=0.033 | agg=0.41s | det_auroc=0.389 | tpr@5=0.00
round  40 | acc=0.7903 | bsr=0.032 | agg=0.41s | det_auroc=0.632 | tpr@5=0.00
round  41 | acc=0.7912 | bsr=0.031 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7935 | bsr=0.029 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  43 | acc=0.7949 | bsr=0.029 | agg=0.40s | det_auroc=0.842 | tpr@5=0.00
round  44 | acc=0.7981 | bsr=0.029 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  45 | acc=0.8004 | bsr=0.028 | agg=0.21s | det_auroc=0.789 | tpr@5=0.00
round  46 | acc=0.8021 | bsr=0.029 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8025 | bsr=0.027 | agg=0.41s | det_auroc=0.895 | tpr@5=0.00
round  48 | acc=0.8048 | bsr=0.027 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  49 | acc=0.8059 | bsr=0.027 | agg=0.41s | det_auroc=0.972 | tpr@5=0.50
round  50 | acc=0.8069 | bsr=0.029 | agg=0.40s | det_auroc=0.684 | tpr@5=0.00
round  51 | acc=0.8058 | bsr=0.028 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8079 | bsr=0.028 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  53 | acc=0.8095 | bsr=0.027 | agg=0.40s | det_auroc=0.947 | tpr@5=0.00
round  54 | acc=0.8124 | bsr=0.030 | agg=0.40s | det_auroc=0.882 | tpr@5=0.00
round  55 | acc=0.8143 | bsr=0.028 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8150 | bsr=0.028 | agg=0.41s | det_auroc=0.947 | tpr@5=0.00
round  57 | acc=0.8152 | bsr=0.029 | agg=0.42s | det_auroc=0.947 | tpr@5=0.00
round  58 | acc=0.8168 | bsr=0.028 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  59 | acc=0.8185 | bsr=0.028 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8193 | bsr=0.029 | agg=0.40s | det_auroc=0.722 | tpr@5=0.00
