device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0636 | bsr=0.000 | agg=0.41s | det_auroc=0.902 | tpr@5=0.00
round  32 | acc=0.7749 | bsr=0.049 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7756 | bsr=0.051 | agg=0.16s | det_auroc=0.922 | tpr@5=0.00
round  34 | acc=0.7776 | bsr=0.050 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.7795 | bsr=0.048 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7815 | bsr=0.046 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7838 | bsr=0.047 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7851 | bsr=0.042 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7872 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7889 | bsr=0.042 | agg=0.14s | det_auroc=0.972 | tpr@5=0.50
round  41 | acc=0.7894 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7908 | bsr=0.042 | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7939 | bsr=0.043 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7950 | bsr=0.047 | agg=0.14s | det_auroc=0.984 | tpr@5=0.75
round  45 | acc=0.7963 | bsr=0.042 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7986 | bsr=0.042 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8000 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8019 | bsr=0.041 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8038 | bsr=0.043 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8055 | bsr=0.044 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8043 | bsr=0.041 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8046 | bsr=0.040 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8060 | bsr=0.039 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8081 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8086 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8092 | bsr=0.037 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8112 | bsr=0.042 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8129 | bsr=0.040 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8131 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8148 | bsr=0.042 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
