device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0646 | bsr=0.000 | agg=0.49s | det_auroc=0.902 | tpr@5=0.00
round  27 | acc=0.7643 | bsr=0.041 | agg=0.47s | det_auroc=0.944 | tpr@5=0.50
round  28 | acc=0.7652 | bsr=0.043 | agg=0.47s | det_auroc=0.804 | tpr@5=0.00
round  29 | acc=0.7669 | bsr=0.046 | agg=0.47s | det_auroc=0.833 | tpr@5=0.00
round  30 | acc=0.7692 | bsr=0.047 | agg=0.47s | det_auroc=0.627 | tpr@5=0.00
round  31 | acc=0.7732 | bsr=0.049 | agg=0.48s | det_auroc=0.789 | tpr@5=0.00
round  32 | acc=0.7741 | bsr=0.048 | agg=0.47s | det_auroc=0.684 | tpr@5=0.00
round  33 | acc=0.7755 | bsr=0.051 | agg=0.47s | det_auroc=0.641 | tpr@5=0.00
round  34 | acc=0.7774 | bsr=0.054 | agg=0.49s | det_auroc=0.611 | tpr@5=0.00
round  35 | acc=0.7781 | bsr=0.051 | agg=0.47s | det_auroc=0.947 | tpr@5=0.00
round  36 | acc=0.7818 | bsr=0.051 | agg=0.48s | det_auroc=0.789 | tpr@5=0.00
round  37 | acc=0.7844 | bsr=0.050 | agg=0.47s | det_auroc=0.947 | tpr@5=0.00
round  38 | acc=0.7868 | bsr=0.048 | agg=0.45s | det_auroc=0.722 | tpr@5=0.50
round  39 | acc=0.7882 | bsr=0.049 | agg=0.47s | det_auroc=0.611 | tpr@5=0.00
round  40 | acc=0.7902 | bsr=0.050 | agg=0.49s | det_auroc=0.917 | tpr@5=0.00
round  41 | acc=0.7912 | bsr=0.047 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7916 | bsr=0.047 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7945 | bsr=0.047 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7950 | bsr=0.045 | agg=0.41s | det_auroc=0.969 | tpr@5=0.50
round  45 | acc=0.7965 | bsr=0.041 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7983 | bsr=0.041 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7993 | bsr=0.039 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8021 | bsr=0.041 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8047 | bsr=0.043 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8055 | bsr=0.043 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8047 | bsr=0.042 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8060 | bsr=0.041 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8075 | bsr=0.041 | agg=0.48s | det_auroc=0.961 | tpr@5=0.33
round  54 | acc=0.8087 | bsr=0.043 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8104 | bsr=0.042 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8108 | bsr=0.040 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8124 | bsr=0.041 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8148 | bsr=0.043 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8152 | bsr=0.042 | agg=0.33s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8164 | bsr=0.043 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
