device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=backdoor
round   1 | acc=0.4601 | bsr=0.228 | agg=0.82s | det_auroc=0.588 | tpr@5=0.00
round  37 | acc=0.8703 | bsr=0.015 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8696 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8716 | bsr=0.013 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8721 | bsr=0.014 | agg=0.84s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8736 | bsr=0.017 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8623 | bsr=0.008 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8741 | bsr=0.016 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8712 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8763 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8731 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8764 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8791 | bsr=0.015 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8806 | bsr=0.017 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8789 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8805 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8793 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8810 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8827 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8819 | bsr=0.011 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8799 | bsr=0.009 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8844 | bsr=0.018 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8825 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8817 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8827 | bsr=0.013 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
