device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0631 | bsr=0.000 | agg=0.49s | det_auroc=0.812 | tpr@5=0.00
round  25 | acc=0.7505 | bsr=0.042 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.7499 | bsr=0.043 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7527 | bsr=0.042 | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.7556 | bsr=0.040 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7563 | bsr=0.041 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.7590 | bsr=0.037 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.7633 | bsr=0.038 | agg=0.46s | det_auroc=0.953 | tpr@5=0.25
round  32 | acc=0.7659 | bsr=0.039 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7719 | bsr=0.042 | agg=0.47s | det_auroc=0.953 | tpr@5=0.25
round  34 | acc=0.7759 | bsr=0.045 | agg=0.46s | det_auroc=0.938 | tpr@5=0.00
round  35 | acc=0.7773 | bsr=0.043 | agg=0.47s | det_auroc=0.984 | tpr@5=0.75
round  36 | acc=0.7805 | bsr=0.045 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7799 | bsr=0.044 | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7806 | bsr=0.042 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7812 | bsr=0.043 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7846 | bsr=0.042 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7860 | bsr=0.039 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7846 | bsr=0.042 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7866 | bsr=0.039 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7895 | bsr=0.039 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.7926 | bsr=0.041 | agg=0.54s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7948 | bsr=0.040 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7962 | bsr=0.043 | agg=0.51s | det_auroc=0.969 | tpr@5=0.50
round  48 | acc=0.7983 | bsr=0.044 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7965 | bsr=0.043 | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.7996 | bsr=0.044 | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.7975 | bsr=0.044 | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.7989 | bsr=0.041 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8006 | bsr=0.040 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8040 | bsr=0.041 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8035 | bsr=0.039 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8000 | bsr=0.037 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8029 | bsr=0.036 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8052 | bsr=0.036 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8049 | bsr=0.038 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8085 | bsr=0.038 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
