device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0633 | bsr=0.000 | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round  44 | acc=0.7919 | bsr=0.044 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.7961 | bsr=0.047 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7978 | bsr=0.045 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7974 | bsr=0.045 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7982 | bsr=0.044 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7969 | bsr=0.042 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.7982 | bsr=0.042 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.7953 | bsr=0.042 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.7977 | bsr=0.039 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.7995 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8014 | bsr=0.040 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8018 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.7999 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8028 | bsr=0.037 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8041 | bsr=0.038 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8047 | bsr=0.039 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8083 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
