device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0631 | bsr=0.000 | agg=0.42s | det_auroc=0.812 | tpr@5=0.00
round  25 | acc=0.7552 | bsr=0.042 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.7538 | bsr=0.041 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7560 | bsr=0.039 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.7581 | bsr=0.037 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7591 | bsr=0.037 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.7622 | bsr=0.033 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.7653 | bsr=0.037 | agg=0.40s | det_auroc=0.969 | tpr@5=0.50
round  32 | acc=0.7695 | bsr=0.039 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7737 | bsr=0.042 | agg=0.36s | det_auroc=0.984 | tpr@5=0.75
round  34 | acc=0.7767 | bsr=0.046 | agg=0.41s | det_auroc=0.938 | tpr@5=0.00
round  35 | acc=0.7780 | bsr=0.044 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7818 | bsr=0.043 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7817 | bsr=0.042 | agg=0.27s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7823 | bsr=0.039 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7831 | bsr=0.039 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7863 | bsr=0.039 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7883 | bsr=0.039 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7874 | bsr=0.039 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7909 | bsr=0.040 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7917 | bsr=0.040 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.7946 | bsr=0.045 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7975 | bsr=0.044 | agg=0.32s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7972 | bsr=0.044 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7984 | bsr=0.042 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7968 | bsr=0.041 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.7976 | bsr=0.041 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.7983 | bsr=0.045 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.7992 | bsr=0.041 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8001 | bsr=0.041 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8031 | bsr=0.042 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8028 | bsr=0.041 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8001 | bsr=0.039 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8034 | bsr=0.038 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8046 | bsr=0.038 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8052 | bsr=0.039 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8084 | bsr=0.039 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
