device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0543 | bsr=0.000 | agg=0.20s | det_auroc=0.844 | tpr@5=0.00
round  33 | acc=0.7731 | bsr=0.147 | agg=0.21s | det_auroc=0.906 | tpr@5=0.00
round  34 | acc=0.7739 | bsr=0.152 | agg=0.19s | det_auroc=0.906 | tpr@5=0.00
round  35 | acc=0.7767 | bsr=0.159 | agg=0.20s | det_auroc=0.844 | tpr@5=0.25
round  36 | acc=0.7782 | bsr=0.166 | agg=0.20s | det_auroc=0.859 | tpr@5=0.00
round  37 | acc=0.7792 | bsr=0.172 | agg=0.21s | det_auroc=0.875 | tpr@5=0.00
round  38 | acc=0.7813 | bsr=0.178 | agg=0.20s | det_auroc=0.906 | tpr@5=0.00
round  39 | acc=0.7827 | bsr=0.179 | agg=0.19s | det_auroc=0.891 | tpr@5=0.00
round  40 | acc=0.7848 | bsr=0.187 | agg=0.21s | det_auroc=0.844 | tpr@5=0.00
round  41 | acc=0.7860 | bsr=0.193 | agg=0.21s | det_auroc=0.797 | tpr@5=0.00
round  42 | acc=0.7872 | bsr=0.201 | agg=0.20s | det_auroc=0.766 | tpr@5=0.00
round  43 | acc=0.7899 | bsr=0.215 | agg=0.20s | det_auroc=0.719 | tpr@5=0.00
round  44 | acc=0.7911 | bsr=0.225 | agg=0.21s | det_auroc=0.750 | tpr@5=0.00
round  45 | acc=0.7930 | bsr=0.229 | agg=0.19s | det_auroc=0.797 | tpr@5=0.00
round  46 | acc=0.7940 | bsr=0.235 | agg=0.23s | det_auroc=0.828 | tpr@5=0.00
round  47 | acc=0.7951 | bsr=0.245 | agg=0.19s | det_auroc=0.766 | tpr@5=0.00
round  48 | acc=0.7963 | bsr=0.257 | agg=0.19s | det_auroc=0.812 | tpr@5=0.00
round  49 | acc=0.7979 | bsr=0.265 | agg=0.20s | det_auroc=0.734 | tpr@5=0.00
round  50 | acc=0.7991 | bsr=0.276 | agg=0.20s | det_auroc=0.781 | tpr@5=0.00
round  51 | acc=0.7999 | bsr=0.283 | agg=0.22s | det_auroc=0.734 | tpr@5=0.00
round  52 | acc=0.8010 | bsr=0.291 | agg=0.20s | det_auroc=0.781 | tpr@5=0.00
round  53 | acc=0.8021 | bsr=0.303 | agg=0.20s | det_auroc=0.703 | tpr@5=0.00
round  54 | acc=0.8026 | bsr=0.315 | agg=0.19s | det_auroc=0.672 | tpr@5=0.00
round  55 | acc=0.8045 | bsr=0.326 | agg=0.19s | det_auroc=0.734 | tpr@5=0.00
round  56 | acc=0.8052 | bsr=0.338 | agg=0.21s | det_auroc=0.750 | tpr@5=0.00
round  57 | acc=0.8077 | bsr=0.349 | agg=0.20s | det_auroc=0.766 | tpr@5=0.00
round  58 | acc=0.8080 | bsr=0.356 | agg=0.19s | det_auroc=0.703 | tpr@5=0.00
round  59 | acc=0.8090 | bsr=0.370 | agg=0.20s | det_auroc=0.672 | tpr@5=0.00
round  60 | acc=0.8096 | bsr=0.384 | agg=0.19s | det_auroc=0.594 | tpr@5=0.00
