device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0594 | bsr=0.000 | agg=0.17s | det_auroc=0.812 | tpr@5=0.00
round  38 | acc=0.7822 | bsr=0.184 | agg=0.16s | det_auroc=0.422 | tpr@5=0.00
round  39 | acc=0.7820 | bsr=0.193 | agg=0.16s | det_auroc=0.391 | tpr@5=0.00
round  40 | acc=0.7835 | bsr=0.202 | agg=0.16s | det_auroc=0.219 | tpr@5=0.00
round  41 | acc=0.7843 | bsr=0.207 | agg=0.18s | det_auroc=0.312 | tpr@5=0.00
round  42 | acc=0.7865 | bsr=0.215 | agg=0.15s | det_auroc=0.344 | tpr@5=0.00
round  43 | acc=0.7884 | bsr=0.231 | agg=0.14s | det_auroc=0.234 | tpr@5=0.00
round  44 | acc=0.7902 | bsr=0.240 | agg=0.16s | det_auroc=0.312 | tpr@5=0.00
round  45 | acc=0.7927 | bsr=0.249 | agg=0.15s | det_auroc=0.328 | tpr@5=0.00
round  46 | acc=0.7942 | bsr=0.258 | agg=0.14s | det_auroc=0.281 | tpr@5=0.00
round  47 | acc=0.7948 | bsr=0.266 | agg=0.14s | det_auroc=0.266 | tpr@5=0.00
round  48 | acc=0.7961 | bsr=0.274 | agg=0.16s | det_auroc=0.281 | tpr@5=0.00
round  49 | acc=0.7972 | bsr=0.281 | agg=0.16s | det_auroc=0.344 | tpr@5=0.00
round  50 | acc=0.7991 | bsr=0.295 | agg=0.15s | det_auroc=0.266 | tpr@5=0.00
round  51 | acc=0.7995 | bsr=0.302 | agg=0.16s | det_auroc=0.344 | tpr@5=0.00
round  52 | acc=0.8013 | bsr=0.317 | agg=0.16s | det_auroc=0.281 | tpr@5=0.00
round  53 | acc=0.8023 | bsr=0.331 | agg=0.14s | det_auroc=0.172 | tpr@5=0.00
round  54 | acc=0.8035 | bsr=0.345 | agg=0.16s | det_auroc=0.125 | tpr@5=0.00
round  55 | acc=0.8041 | bsr=0.359 | agg=0.15s | det_auroc=0.281 | tpr@5=0.00
round  56 | acc=0.8060 | bsr=0.373 | agg=0.14s | det_auroc=0.250 | tpr@5=0.00
round  57 | acc=0.8079 | bsr=0.386 | agg=0.14s | det_auroc=0.297 | tpr@5=0.00
round  58 | acc=0.8095 | bsr=0.395 | agg=0.15s | det_auroc=0.219 | tpr@5=0.00
round  59 | acc=0.8114 | bsr=0.410 | agg=0.15s | det_auroc=0.234 | tpr@5=0.00
round  60 | acc=0.8119 | bsr=0.422 | agg=0.15s | det_auroc=0.344 | tpr@5=0.00
