device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0538 | bsr=0.000 | agg=2.62s | det_auroc=0.047 | tpr@5=0.00
round  19 | acc=0.7428 | bsr=0.078 | agg=2.64s | det_auroc=0.984 | tpr@5=0.75
round  20 | acc=0.7453 | bsr=0.083 | agg=2.64s | det_auroc=0.969 | tpr@5=0.50
round  21 | acc=0.7474 | bsr=0.085 | agg=2.63s | det_auroc=0.969 | tpr@5=0.50
round  22 | acc=0.7494 | bsr=0.086 | agg=2.63s | det_auroc=0.969 | tpr@5=0.50
round  23 | acc=0.7520 | bsr=0.088 | agg=2.62s | det_auroc=0.953 | tpr@5=0.25
round  24 | acc=0.7566 | bsr=0.090 | agg=2.63s | det_auroc=0.922 | tpr@5=0.25
round  25 | acc=0.7599 | bsr=0.096 | agg=2.63s | det_auroc=0.875 | tpr@5=0.00
round  26 | acc=0.7608 | bsr=0.095 | agg=2.61s | det_auroc=0.969 | tpr@5=0.50
round  27 | acc=0.7633 | bsr=0.100 | agg=2.62s | det_auroc=0.906 | tpr@5=0.00
round  28 | acc=0.7634 | bsr=0.103 | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7653 | bsr=0.105 | agg=2.63s | det_auroc=0.922 | tpr@5=0.25
round  30 | acc=0.7675 | bsr=0.114 | agg=2.63s | det_auroc=0.859 | tpr@5=0.00
round  31 | acc=0.7674 | bsr=0.113 | agg=2.62s | det_auroc=0.922 | tpr@5=0.25
round  32 | acc=0.7710 | bsr=0.115 | agg=2.62s | det_auroc=0.969 | tpr@5=0.50
round  33 | acc=0.7737 | bsr=0.120 | agg=2.62s | det_auroc=0.938 | tpr@5=0.25
round  34 | acc=0.7754 | bsr=0.123 | agg=2.62s | det_auroc=0.969 | tpr@5=0.50
round  35 | acc=0.7778 | bsr=0.129 | agg=2.63s | det_auroc=0.953 | tpr@5=0.50
round  36 | acc=0.7801 | bsr=0.134 | agg=2.63s | det_auroc=0.953 | tpr@5=0.75
round  37 | acc=0.7810 | bsr=0.139 | agg=2.62s | det_auroc=0.938 | tpr@5=0.50
round  38 | acc=0.7833 | bsr=0.143 | agg=2.61s | det_auroc=0.953 | tpr@5=0.75
round  39 | acc=0.7841 | bsr=0.146 | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7846 | bsr=0.152 | agg=2.62s | det_auroc=0.922 | tpr@5=0.25
round  41 | acc=0.7859 | bsr=0.158 | agg=2.62s | det_auroc=0.953 | tpr@5=0.25
round  42 | acc=0.7869 | bsr=0.166 | agg=2.61s | det_auroc=0.953 | tpr@5=0.25
round  43 | acc=0.7891 | bsr=0.175 | agg=2.63s | det_auroc=0.938 | tpr@5=0.00
round  44 | acc=0.7911 | bsr=0.182 | agg=2.63s | det_auroc=0.953 | tpr@5=0.25
round  45 | acc=0.7918 | bsr=0.185 | agg=2.62s | det_auroc=0.953 | tpr@5=0.75
round  46 | acc=0.7944 | bsr=0.192 | agg=2.63s | det_auroc=0.969 | tpr@5=0.50
round  47 | acc=0.7963 | bsr=0.199 | agg=2.63s | det_auroc=0.953 | tpr@5=0.50
round  48 | acc=0.7976 | bsr=0.208 | agg=2.59s | det_auroc=0.984 | tpr@5=0.75
round  49 | acc=0.7991 | bsr=0.214 | agg=2.63s | det_auroc=0.953 | tpr@5=0.75
round  50 | acc=0.8001 | bsr=0.222 | agg=2.62s | det_auroc=0.953 | tpr@5=0.25
round  51 | acc=0.8011 | bsr=0.228 | agg=2.62s | det_auroc=0.969 | tpr@5=0.75
round  52 | acc=0.8027 | bsr=0.235 | agg=2.63s | det_auroc=0.953 | tpr@5=0.25
round  53 | acc=0.8032 | bsr=0.245 | agg=2.62s | det_auroc=0.922 | tpr@5=0.25
round  54 | acc=0.8037 | bsr=0.249 | agg=2.64s | det_auroc=0.922 | tpr@5=0.25
round  55 | acc=0.8053 | bsr=0.259 | agg=2.62s | det_auroc=0.938 | tpr@5=0.50
round  56 | acc=0.8060 | bsr=0.263 | agg=2.62s | det_auroc=0.953 | tpr@5=0.25
round  57 | acc=0.8076 | bsr=0.275 | agg=2.63s | det_auroc=0.891 | tpr@5=0.00
round  58 | acc=0.8087 | bsr=0.283 | agg=2.62s | det_auroc=0.953 | tpr@5=0.50
round  59 | acc=0.8094 | bsr=0.297 | agg=2.64s | det_auroc=0.891 | tpr@5=0.00
round  60 | acc=0.8099 | bsr=0.307 | agg=2.63s | det_auroc=0.938 | tpr@5=0.25
